# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw c_wallTemp c_wallPE
17478000 239.409 -164802 11138 235.957 -384910
17479000 237.609 -164657 11058.7 234.009 -384904
17480000 235.904 -164589 10978.8 241.235 -384948
17481000 233.972 -164509 10887.3 233.959 -384872
17482000 236.384 -164636 11006.4 237.064 -384887
17483000 238.631 -164703 11123.7 238.313 -384926
17484000 237.127 -164675 11072.3 237.442 -384874
17485000 239.097 -164748 11178.9 232.88 -384873
17486000 235.518 -164608 11021 239.172 -384916
17487000 236.132 -164636 11052.3 232.181 -384870
17488000 236.044 -164640 11051.4 240.485 -384949
17489000 237.829 -164700 11142.9 238.614 -384954
17490000 238.068 -164733 11138.5 240.337 -384935
17491000 236.666 -164681 11089.6 238.013 -384902
17492000 237.588 -164743 11134.8 235.798 -384888
17493000 234.781 -164563 11032.2 236.274 -384942
17494000 237.963 -164737 11181 240.769 -384947
17495000 238.611 -164734 11223.5 237.76 -384926
17496000 234.248 -164486 11037.8 236.443 -384934
17497000 234.462 -164508 11024.9 237.807 -384930
17498000 236.881 -164603 11131.6 236.84 -384923
17499000 236.49 -164594 11121.1 241.509 -384961
17500000 235.917 -164564 11085.5 243.582 -384976
17501000 235.664 -164553 11095.7 234.344 -384883
17502000 234.684 -164512 11046.2 237.988 -384916
17503000 236.212 -164562 11131.8 236.275 -384922
17504000 235.645 -164519 11095.1 236.513 -384931
17505000 235.341 -164477 11061.3 233.227 -384905
17506000 238.568 -164597 11212.8 234.173 -384902
17507000 236.607 -164480 11111.5 235.24 -384906
17508000 234.533 -164377 11004.6 239.368 -384936
17509000 238.934 -164572 11206.1 236.182 -384926
17510000 237.359 -164520 11128.1 233.479 -384874
17511000 236.628 -164508 11084.9 241.122 -384927
17512000 238.229 -164571 11159.7 238.244 -384918
17513000 235.856 -164462 11040.9 237.027 -384908
17514000 238.479 -164553 11140.3 233.506 -384900
17515000 237.725 -164546 11096.3 240.061 -384915
17516000 236.272 -164489 11019.6 240.519 -384930
17517000 236.017 -164531 11004.8 239.464 -384899
17518000 236.965 -164615 11048.6 236.16 -384875
17519000 237.713 -164626 11071.8 234.41 -384901
17520000 237.383 -164629 11048.8 235.498 -384889
17521000 237.62 -164651 11054.9 236.782 -384888
17522000 235.523 -164554 10954.9 238.425 -384916
17523000 238.282 -164647 11082.8 234.383 -384907
17524000 237.586 -164630 11050 237.359 -384922
17525000 236.891 -164576 11016 233.896 -384916
17526000 235.465 -164497 10949.5 235.746 -384915
17527000 234.445 -164440 10903.9 233.248 -384883
17528000 236.451 -164581 11002.6 239.646 -384909
17529000 237.649 -164607 11066.7 235.342 -384908
17530000 237.036 -164587 11039.2 238.616 -384928
17531000 239.089 -164699 11135.7 236.94 -384901
17532000 238.264 -164632 11098 235.24 -384906
17533000 238.465 -164612 11109.2 238.182 -384936
17534000 236.76 -164539 11040.3 232.785 -384871
17535000 237.747 -164583 11085.1 234.816 -384891
17536000 236.738 -164559 11065.4 237.866 -384894
17537000 238.128 -164605 11140.7 234.381 -384897
17538000 236.522 -164534 11077 235.19 -384906
17539000 237.095 -164559 11110.1 240.303 -384932
17540000 236.537 -164563 11081.8 233.341 -384860
17541000 236.434 -164577 11085.1 233.635 -384862
17542000 237.623 -164625 11151.3 238.821 -384926
17543000 236.68 -164609 11118.4 236.501 -384899
17544000 236.596 -164576 11120 236.607 -384918
17545000 236.182 -164596 11119.3 237.417 -384905
17546000 237.161 -164659 11158.2 237.939 -384917
17547000 236.257 -164617 11104.4 233.155 -384874
17548000 235.054 -164544 11046.9 238.93 -384952
17549000 236.18 -164584 11100.8 234.79 -384901
17550000 235.001 -164563 11070.6 235.553 -384876
17551000 237.184 -164711 11170.1 241.387 -384909
17552000 235.998 -164637 11122.8 236.969 -384912
17553000 237.608 -164707 11196.1 240.747 -384958
17554000 238.399 -164725 11205.7 234.132 -384894
17555000 236.782 -164665 11112.5 240.829 -384946
17556000 236.216 -164624 11083.9 233.829 -384896
17557000 238.869 -164726 11212.3 234.606 -384910
17558000 238.406 -164701 11189.3 235.675 -384910
17559000 234.35 -164497 10987.5 231.424 -384876
17560000 235.706 -164561 11057.5 236.384 -384901
17561000 235.983 -164544 11051.6 237.145 -384934
17562000 237.351 -164588 11111 233.532 -384889
17563000 235.499 -164471 11011.8 234.208 -384900
17564000 239.008 -164639 11174.8 234.608 -384896
17565000 237.532 -164582 11095.5 237.109 -384904
17566000 238.556 -164656 11135 239.65 -384922
17567000 238.173 -164619 11106.1 237.255 -384927
17568000 237.238 -164571 11063.5 236.43 -384908
17569000 236.948 -164567 11034.9 236.166 -384905
17570000 238.883 -164617 11119.2 237.29 -384944
17571000 235.983 -164478 10979.2 232.154 -384890
17572000 238.627 -164614 11104.5 235.097 -384887
17573000 235.496 -164489 10954.4 239.828 -384923
17574000 237.178 -164599 11031.2 243.613 -384936
17575000 236.516 -164559 10999.1 240.296 -384929
17576000 237.355 -164567 11039.7 237.405 -384934
17577000 235.819 -164516 10972.5 235.338 -384899
17578000 236.835 -164597 11018.4 239.514 -384909
17579000 236.556 -164581 11010.9 236.968 -384901
17580000 239.011 -164638 11134.2 235.699 -384943
17581000 236.682 -164573 11030.1 234.855 -384875
17582000 237.336 -164640 11058.4 240.558 -384921
17583000 235.81 -164546 10987.3 236.681 -384902
17584000 235.59 -164533 10987.9 237.994 -384912
17585000 236.5 -164585 11048 238.296 -384913
17586000 238.342 -164663 11135.9 240.349 -384948
17587000 238.127 -164660 11133.6 239.882 -384920
17588000 237.846 -164635 11143.1 237.669 -384921
17589000 239.456 -164705 11203.3 240.675 -384944
17590000 237.631 -164647 11132.6 237.751 -384894
17591000 238.361 -164644 11163.8 238.994 -384939
17592000 239.733 -164719 11241.3 240.638 -384936
17593000 236.953 -164618 11140.2 241.293 -384935
17594000 237.591 -164644 11168.3 239.99 -384931
17595000 238.226 -164663 11228.8 232.649 -384870
17596000 236.761 -164566 11147 236.019 -384919
17597000 237.463 -164606 11178.3 240.018 -384938
17598000 239.813 -164699 11285.7 238.478 -384925
17599000 238.908 -164631 11235 237.629 -384921
17600000 238.709 -164618 11217.4 237.763 -384917
17601000 239.543 -164657 11264.6 235.486 -384899
17602000 237.258 -164561 11172.6 237.165 -384894
17603000 239.34 -164657 11266.9 238.821 -384911
17604000 238.37 -164638 11215.7 236.537 -384890
17605000 236.294 -164533 11118.5 235.884 -384895
17606000 237.18 -164583 11130.8 239.108 -384923
17607000 236.941 -164582 11112.5 235.737 -384893
17608000 238.754 -164680 11205.3 239.922 -384926
17609000 236.881 -164600 11116.5 237.753 -384906
17610000 238.08 -164693 11165.8 239.764 -384905
17611000 235.421 -164585 11019.7 241.596 -384922
17612000 238.487 -164706 11155.6 235.523 -384895
17613000 236.184 -164634 11047.9 236.883 -384877
17614000 236.839 -164675 11071.8 235.835 -384899
17615000 236.25 -164613 11037.3 236.679 -384927
17616000 238.102 -164694 11112.7 237.065 -384914
17617000 237.868 -164711 11089.7 237.154 -384898
17618000 236.596 -164622 11020.5 237.427 -384922
17619000 238.901 -164745 11123.7 235.67 -384897
17620000 237.146 -164679 11041.6 240.855 -384930
17621000 236.284 -164611 10996.1 240.851 -384952
17622000 237.446 -164646 11043.6 237.025 -384925
17623000 236.638 -164567 11005.1 233.881 -384916
17624000 236.852 -164561 11014.8 238.488 -384938
17625000 237.879 -164618 11061.7 237.172 -384913
17626000 236.62 -164594 11003.1 236.828 -384889
17627000 237.981 -164659 11069 236.099 -384900
17628000 236.57 -164604 11006.3 229.51 -384823
17629000 237.68 -164648 11061.1 238.541 -384915
17630000 234.281 -164497 10907.4 237.01 -384893
17631000 235.533 -164549 10973.1 236.094 -384887
17632000 237.233 -164633 11055.3 238.224 -384901
17633000 233.354 -164469 10879.4 238.479 -384897
17634000 237.683 -164667 11090.2 239.487 -384914
17635000 236.532 -164585 11043.5 237.392 -384930
17636000 236.587 -164596 11049.6 235.104 -384882
17637000 238.228 -164674 11129.7 234.75 -384873
17638000 238.278 -164701 11141.1 235.118 -384872
17639000 239.799 -164799 11222.3 236.485 -384886
17640000 234.966 -164589 11018.9 243.292 -384952
17641000 238.209 -164738 11175 235.913 -384890
17642000 238.678 -164747 11209.8 238.306 -384927
17643000 235.506 -164611 11068.4 235.474 -384893
17644000 237.194 -164704 11157.4 238.666 -384904
17645000 235.063 -164596 11058.3 239.999 -384935
17646000 237.384 -164711 11173.8 238.723 -384925
17647000 235.251 -164628 11098.3 242.381 -384957
17648000 235.554 -164617 11104.5 236.838 -384931
17649000 235.487 -164617 11080.2 231.635 -384874
17650000 236.753 -164664 11144.2 232.954 -384885
17651000 238.091 -164692 11205 234.705 -384917
17652000 236.609 -164635 11121.8 237.782 -384918
17653000 236.471 -164623 11103 238.329 -384921
17654000 235.108 -164524 11052.3 236.925 -384939
17655000 236.495 -164600 11130.5 234.669 -384887
17656000 237.762 -164663 11183.5 237.27 -384900
17657000 236.213 -164615 11095.7 237.561 -384905
17658000 235.308 -164550 11049.2 233.907 -384895
17659000 236.954 -164599 11121.3 236.646 -384921
17660000 238.925 -164689 11200.9 237.332 -384912
17661000 236.3 -164601 11055.4 236.303 -384891
17662000 235.965 -164559 11036.4 235.565 -384906
17663000 236.931 -164622 11077.5 233.658 -384859
17664000 237.423 -164668 11097.7 237.636 -384904
17665000 237.063 -164631 11074.8 234.319 -384886
17666000 236.385 -164601 11029.3 237.033 -384908
17667000 236.808 -164615 11042.8 235.248 -384906
17668000 234.265 -164517 10921.8 237.436 -384912
17669000 235.797 -164569 10992.3 239.606 -384951
17670000 236.727 -164646 11021.3 236.639 -384900
17671000 237.518 -164665 11050.3 238.461 -384941
17672000 237.412 -164671 11043 236.078 -384917
17673000 235.271 -164594 10940.3 236.575 -384908
17674000 235.095 -164587 10932 232.269 -384866
17675000 237.154 -164686 11028.1 238.4 -384911
17676000 233.276 -164559 10847.7 241.328 -384915
17677000 236.826 -164684 11013.8 237.073 -384913
17678000 236.121 -164641 10982.7 234.38 -384898
17679000 236.907 -164688 11024.1 237.244 -384910
17680000 236.942 -164693 11030.2 240.516 -384935
17681000 237.693 -164713 11079 233.143 -384883
17682000 237.808 -164746 11086.1 239.186 -384908
17683000 237.689 -164761 11086.6 237.212 -384890
17684000 237.403 -164758 11083.2 236.436 -384889
17685000 236.359 -164690 11040.2 235.149 -384901
17686000 238.126 -164751 11138.3 235.028 -384916
17687000 237.67 -164746 11119.8 235.314 -384896
17688000 236.697 -164703 11076.7 235.409 -384905
17689000 236.009 -164680 11050 235.998 -384893
17690000 236.859 -164755 11090.5 236.79 -384874
17691000 234.862 -164641 11014 235.09 -384897
17692000 237.191 -164736 11140.1 234.484 -384893
17693000 234.973 -164648 11047.4 238.433 -384923
17694000 235.534 -164695 11075.5 240.413 -384928
17695000 234.642 -164647 11033.9 236.034 -384888
17696000 235.82 -164710 11088.1 235.317 -384884
17697000 238.713 -164877 11226.5 237.966 -384894
17698000 237.734 -164836 11191.6 238.171 -384903
17699000 236.146 -164751 11125.3 237.847 -384919
17700000 236.505 -164813 11138.8 240.683 -384917
17701000 236.567 -164775 11130.8 238.772 -384942
17702000 237.166 -164807 11153.5 236.043 -384885
17703000 238.699 -164897 11214.2 235.703 -384880
17704000 237.079 -164804 11160.6 234.775 -384885
17705000 238.882 -164868 11232.7 237.057 -384919
17706000 235.806 -164744 11089.4 241.57 -384941
17707000 235.361 -164752 11057.2 235.491 -384863
17708000 234.093 -164720 10984.4 240.342 -384905
17709000 235.432 -164724 11044.5 235.115 -384914
17710000 237.111 -164790 11111.8 234.82 -384906
17711000 237.039 -164786 11098.4 237.367 -384907
17712000 238.085 -164828 11142.7 235.072 -384899
17713000 236.609 -164767 11071.5 234.652 -384885
17714000 234.705 -164655 10968.9 236.967 -384908
17715000 235.711 -164718 11006.3 234.26 -384873
17716000 238.598 -164829 11127.6 234.776 -384884
17717000 236.822 -164756 11034.3 238.994 -384935
17718000 236.532 -164752 11013.3 235.314 -384895
17719000 239.248 -164871 11140.7 236.149 -384921
17720000 235.431 -164699 10960.3 235.917 -384895
17721000 236.188 -164738 10995.9 236.678 -384900
17722000 237.421 -164756 11049.3 242.034 -384981
17723000 238.286 -164810 11086 234.31 -384880
17724000 236.324 -164684 10989.1 240.087 -384946
17725000 235.219 -164650 10937.6 232.716 -384856
17726000 239.169 -164789 11124.1 238.468 -384956
17727000 238.372 -164744 11088.4 236.478 -384935
17728000 236.744 -164694 11015.4 241.61 -384947
17729000 238.367 -164757 11092.6 236.139 -384915
17730000 236.495 -164680 11007.4 237.355 -384918
17731000 237.777 -164793 11072.9 240.743 -384925
17732000 235.466 -164657 10980.3 236.194 -384908
17733000 235.566 -164675 10988 236.894 -384895
17734000 237.535 -164757 11079.1 240.122 -384935
17735000 236.991 -164753 11069.2 236.812 -384910
17736000 235.961 -164735 11028.1 235.148 -384879
17737000 236.937 -164774 11077.1 237.62 -384925
17738000 236.004 -164643 11049 232.602 -384922
17739000 237.906 -164733 11144.1 238.941 -384945
17740000 237.084 -164717 11118.7 240.248 -384931
17741000 235.404 -164647 11037.8 235.778 -384877
17742000 236.29 -164673 11082.1 232.305 -384869
17743000 238.572 -164762 11197.6 235.616 -384916
17744000 235.21 -164645 11042.6 239.688 -384908
17745000 236.18 -164691 11103 235.918 -384892
17746000 237.779 -164778 11193.8 241.31 -384926
17747000 236.869 -164741 11152.6 232.855 -384869
17748000 237.75 -164749 11184 235.907 -384915
17749000 235.279 -164615 11079.2 233.757 -384893
17750000 238.539 -164769 11212.3 235.045 -384889
17751000 239.333 -164828 11249.5 238.802 -384922
17752000 236.347 -164663 11107.8 239.451 -384946
17753000 237.478 -164764 11166.9 239.403 -384907
17754000 236.917 -164743 11156 238.137 -384908
17755000 236.712 -164711 11141.9 235.689 -384912
17756000 236.572 -164711 11137.5 239.195 -384921
17757000 237.289 -164740 11157.9 234.754 -384894
17758000 234.767 -164647 11017.8 238.076 -384896
17759000 236.017 -164698 11062.4 237.459 -384915
17760000 235.772 -164705 11039.1 239.033 -384919
17761000 235.292 -164657 11026.3 236.739 -384941
17762000 237.238 -164777 11107.6 233.871 -384887
17763000 233.57 -164589 10932 237.84 -384929
17764000 236.033 -164713 11033.5 237.517 -384921
17765000 235.098 -164677 10978.6 231.913 -384865
17766000 235.335 -164632 10980.3 234.873 -384917
17767000 237.926 -164780 11095.7 236.623 -384904
17768000 236.768 -164716 11031.8 239.291 -384932
17769000 238.202 -164796 11089.4 240.204 -384945
17770000 237.478 -164763 11053.4 238.386 -384925
17771000 237.008 -164754 11029.6 234.264 -384893
17772000 234.984 -164669 10935.7 241.473 -384950
17773000 234.459 -164653 10905.9 237.648 -384919
17774000 237.221 -164771 11032 240.121 -384957
17775000 235.149 -164684 10934.9 236.722 -384913
17776000 237.88 -164804 11062.1 240.762 -384955
17777000 235.611 -164708 10958.8 241.933 -384953
17778000 236.229 -164722 10989.3 233.799 -384895
17779000 235.272 -164678 10946.4 237.794 -384920
17780000 237.614 -164772 11058.7 238.268 -384912
17781000 236.712 -164735 11015.7 238.783 -384931
17782000 235.43 -164670 10965.2 236.006 -384901
17783000 237.405 -164777 11069.5 238.024 -384905
17784000 236.956 -164749 11052.3 234.093 -384873
17785000 236.24 -164734 11037.5 243.402 -384964
17786000 237.447 -164785 11097.3 233.689 -384876
17787000 235.182 -164696 11007.1 235.441 -384880
17788000 236.229 -164725 11071.8 236.294 -384899
17789000 235.038 -164682 11014.8 238.711 -384916
17790000 236.139 -164716 11081.2 233.985 -384897
17791000 235.797 -164688 11047.9 240.584 -384947
17792000 237.838 -164794 11150.5 235.511 -384887
17793000 237.931 -164784 11185.2 238.075 -384947
17794000 233.767 -164627 10984.9 237.343 -384903
17795000 237.69 -164803 11178.7 234.048 -384878
17796000 236.652 -164736 11139.5 238.574 -384937
17797000 236.11 -164735 11107.9 237.268 -384901
17798000 237.085 -164772 11146.4 236.445 -384902
17799000 234.944 -164683 11047.5 234.997 -384886
17800000 235.845 -164724 11080 236.571 -384926
17801000 235.241 -164722 11064.1 235.289 -384892
17802000 235.237 -164707 11089.4 236.343 -384912
17803000 237.718 -164776 11201.1 235.702 -384928
17804000 236.812 -164764 11158.7 243.094 -384958
17805000 236.848 -164754 11154.4 234.104 -384876
17806000 235.908 -164697 11082.2 236.522 -384909
17807000 236.471 -164731 11099.9 236.35 -384902
17808000 236.668 -164752 11072.6 237.544 -384904
17809000 235.55 -164693 11024.7 239.977 -384933
17810000 234.713 -164660 10984.9 236.493 -384895
17811000 238.004 -164792 11139.9 235.553 -384899
17812000 235.793 -164716 11046 235.532 -384889
17813000 234.499 -164641 10983.3 235.22 -384897
17814000 235.66 -164727 11026.1 237.453 -384897
17815000 234.802 -164705 10970.6 235.825 -384896
17816000 234.092 -164669 10923.2 234.841 -384884
17817000 234.822 -164704 10948 235.488 -384883
17818000 238.752 -164843 11123.4 231.087 -384881
17819000 238.387 -164818 11105.4 235.064 -384900
17820000 236.414 -164720 11010.4 238.947 -384943
17821000 237.515 -164808 11052.2 243.208 -384954
17822000 237.05 -164805 11027.4 236.603 -384890
17823000 238.429 -164847 11088.5 232.447 -384872
17824000 237.812 -164811 11057.9 235.786 -384912
17825000 238.066 -164826 11070.3 240.96 -384957
17826000 237.891 -164796 11063.5 234.13 -384898
17827000 234.981 -164660 10930.5 236.848 -384904
17828000 236.269 -164725 10992.6 242.8 -384966
17829000 236.694 -164701 11016.7 237.997 -384939
17830000 236.271 -164689 11000.8 235.583 -384891
17831000 237.326 -164775 11050.3 240.697 -384903
17832000 238.358 -164801 11105.9 234.691 -384884
17833000 237.217 -164747 11057.9 241.649 -384956
17834000 235.168 -164614 10961 233.756 -384903
17835000 237.709 -164773 11088.3 236.853 -384880
17836000 237.408 -164768 11084.9 232.954 -384852
17837000 238.459 -164815 11159.4 238.724 -384916
17838000 237.431 -164770 11138.4 238.579 -384909
17839000 237.612 -164813 11154.1 242.172 -384929
17840000 237.093 -164812 11128.1 242.123 -384930
17841000 235.599 -164758 11053.3 236.399 -384870
17842000 238.85 -164906 11202.2 236.501 -384899
17843000 236.612 -164795 11102.6 237.459 -384918
17844000 236.999 -164813 11127.1 240.158 -384937
17845000 236.432 -164779 11106.9 239.649 -384931
17846000 236.307 -164744 11116.9 236.113 -384914
17847000 236.006 -164724 11130.4 236.194 -384921
17848000 236.473 -164777 11155.1 242.028 -384944
17849000 237.135 -164784 11170 234.411 -384903
17850000 236.455 -164738 11108.1 233.428 -384901
17851000 235.431 -164694 11081.4 235.147 -384888
17852000 237.094 -164779 11154.3 238.656 -384916
17853000 235.949 -164728 11098.5 239.002 -384932
17854000 236.086 -164738 11115.6 238.856 -384929
17855000 235.452 -164705 11085.7 234.831 -384886
17856000 236.177 -164729 11092.6 237.927 -384920
17857000 236.585 -164756 11099.1 237.351 -384914
17858000 237.493 -164789 11150 239.111 -384925
17859000 235.812 -164721 11068.8 236.793 -384884
17860000 235.978 -164744 11066.4 241.168 -384939
17861000 237.35 -164780 11127.4 241.006 -384945
17862000 235.646 -164712 11020.8 239.723 -384929
17863000 235.998 -164738 11032.4 239.938 -384942
17864000 238.928 -164833 11155.3 235.799 -384948
17865000 234.839 -164667 10964.4 234.617 -384904
17866000 236.294 -164748 11037.2 234.182 -384889
17867000 236.274 -164756 11018.2 242.064 -384946
17868000 236.724 -164746 11033.8 236.022 -384920
17869000 237.221 -164800 11046.1 232.758 -384860
17870000 238.524 -164907 11104.4 236.605 -384888
17871000 237.881 -164863 11070.7 240.649 -384937
17872000 235.51 -164759 10955.3 238.825 -384924
17873000 236.755 -164792 11009.6 234.562 -384898
17874000 235.134 -164723 10933.9 235.924 -384891
17875000 235.252 -164719 10939.2 241.616 -384965
17876000 233.702 -164649 10867.1 241.739 -384970
17877000 234.237 -164665 10896 235.157 -384916
17878000 232.658 -164595 10825.6 234.434 -384892
17879000 237.974 -164823 11077.6 236.462 -384918
17880000 235.752 -164705 10978.1 237.508 -384922
17881000 235.323 -164699 10959.4 237.309 -384910
17882000 234.628 -164671 10932.8 239.435 -384927
17883000 237.576 -164793 11079.2 238.149 -384926
17884000 235.068 -164690 10971.7 237.637 -384904
17885000 234.893 -164687 10971.1 241.575 -384953
17886000 237.851 -164851 11111.9 239.655 -384910
17887000 234.738 -164733 10978 239.421 -384913
17888000 236.17 -164784 11051.7 240.462 -384943
17889000 237.195 -164818 11111 234.206 -384893
17890000 237.321 -164817 11110.6 242.554 -384973
17891000 234.808 -164694 11013.3 236.43 -384906
17892000 234.441 -164697 11001 239.504 -384909
17893000 234.634 -164728 11017.6 238.144 -384907
17894000 233.356 -164672 10990.6 240.149 -384932
17895000 233.659 -164662 11000.7 236.333 -384913
17896000 236.239 -164812 11118.6 237.928 -384909
17897000 235.783 -164782 11106.9 239.653 -384939
17898000 235.506 -164737 11087.5 237.323 -384930
17899000 234.424 -164709 11014.9 235.924 -384888
17900000 236.922 -164824 11135.6 240.342 -384940
17901000 236.769 -164814 11147.7 237.437 -384911
17902000 236.734 -164808 11145.7 236.515 -384906
17903000 237.216 -164802 11165 235.85 -384930
17904000 236.64 -164782 11141.4 236.326 -384928
17905000 236.486 -164799 11117.7 235.969 -384883
17906000 236.652 -164810 11101.4 242.202 -384959
17907000 235.931 -164778 11072.4 238.333 -384921
17908000 237.292 -164842 11129.7 232.684 -384869
17909000 234.339 -164702 10992.7 234.287 -384882
17910000 235.672 -164746 11051.8 238.171 -384928
17911000 237.625 -164808 11134.8 236.53 -384926
17912000 236.492 -164785 11073.3 238.168 -384908
17913000 234.209 -164673 10956 236.507 -384909
17914000 234.952 -164705 10981.3 237.119 -384924
17915000 235.444 -164708 11001.1 243.102 -384982
17916000 237.439 -164780 11078.5 236.089 -384923
17917000 237.199 -164798 11063.8 239.296 -384920
17918000 234.697 -164683 10932.4 239.653 -384919
17919000 237.484 -164809 11061.6 236.105 -384898
17920000 238.566 -164845 11108.3 232.856 -384870
17921000 235.932 -164696 10983 236.683 -384923
17922000 235.331 -164668 10949.9 236.125 -384898
17923000 237.632 -164786 11052.2 240.885 -384946
17924000 237.464 -164812 11041.7 233.272 -384848
17925000 237.211 -164778 11030.1 237.964 -384920
17926000 236.938 -164774 11018.4 235.82 -384897
17927000 236.704 -164747 11008.7 237.128 -384923
17928000 236.296 -164710 10994.2 235.81 -384907
17929000 238.106 -164816 11080 234.844 -384881
17930000 237.006 -164759 11032.1 240.184 -384935
17931000 235.516 -164707 10966.6 233.346 -384868
17932000 238.321 -164814 11097.1 232.982 -384891
17933000 237.62 -164778 11074.5 236.054 -384904
17934000 236.879 -164755 11047.1 238.862 -384910
17935000 237.414 -164763 11083.9 237.694 -384912
17936000 238.441 -164838 11143.6 243.124 -384936
17937000 237.234 -164740 11112.2 239.477 -384950
17938000 239.1 -164798 11208.5 233.708 -384899
17939000 236.908 -164732 11114.2 239.315 -384907
17940000 238.149 -164787 11171.8 235.161 -384898
17941000 237.275 -164756 11118.6 235.286 -384897
17942000 236.377 -164723 11078.8 236.15 -384903
17943000 234.578 -164670 11000.7 238.35 -384901
17944000 234.411 -164631 11007.6 232.965 -384887
17945000 236.461 -164727 11139.3 234.401 -384892
17946000 237.991 -164814 11232.6 234.258 -384896
17947000 239.053 -164841 11261 232.303 -384888
17948000 238.466 -164787 11219.5 239.028 -384960
17949000 236.59 -164694 11117.8 231.146 -384873
17950000 236.37 -164691 11109.7 234.528 -384891
17951000 237.849 -164765 11191.1 238.178 -384905
17952000 238.521 -164791 11225.6 238.667 -384925
17953000 237.677 -164748 11177.5 239.82 -384945
17954000 236.099 -164711 11112.4 235.872 -384889
17955000 237.31 -164809 11164.8 238.435 -384890
17956000 236.124 -164739 11093 237.466 -384914
17957000 237.429 -164817 11134.7 234.599 -384882
17958000 237.69 -164827 11156.6 235.83 -384891
17959000 233.045 -164591 10953.1 236.72 -384916
17960000 236.608 -164746 11108.3 236.301 -384928
17961000 234.873 -164662 11012 236.613 -384916
17962000 236.85 -164742 11085.2 239.026 -384941
17963000 236.703 -164721 11065 233.538 -384884
17964000 238.459 -164798 11134.4 233.101 -384896
17965000 235.349 -164665 10990.5 241.134 -384960
17966000 240.413 -164943 11212.2 233.413 -384859
17967000 235.53 -164708 10983 237.113 -384906
17968000 237.851 -164796 11080.7 236.522 -384901
17969000 236.773 -164795 11026 236.928 -384885
17970000 235.96 -164738 10982.7 237.72 -384904
17971000 235.091 -164716 10942.4 239.314 -384907
17972000 234.178 -164666 10896.3 235.684 -384900
17973000 235.007 -164701 10932.3 236.831 -384905
17974000 236.525 -164728 10999.4 236.597 -384930
17975000 236.321 -164746 10988.5 235.033 -384900
17976000 236.205 -164740 10984 237.867 -384922
17977000 235.069 -164696 10933.2 237.83 -384915
17978000 236.881 -164757 11020.5 231.699 -384879
17979000 237.978 -164805 11074 237.965 -384929
17980000 237.361 -164743 11054.4 239.509 -384948
17981000 236.302 -164722 11009.2 234.027 -384864
17982000 236.058 -164682 10999.2 236.94 -384924
17983000 235.797 -164683 10997.2 233.333 -384876
17984000 235.366 -164637 10978.4 236.434 -384920
17985000 236.163 -164699 11028.7 232.25 -384848
17986000 236.988 -164725 11074.1 235.481 -384911
17987000 237.475 -164760 11107.1 236.736 -384905
17988000 235.549 -164651 11014.6 238.346 -384931
17989000 237.135 -164726 11102.4 239.253 -384944
17990000 235.793 -164671 11038.3 238.658 -384931
17991000 236.335 -164708 11079.7 233.542 -384889
17992000 234.306 -164612 10999.6 240.347 -384953
17993000 237.529 -164763 11143.8 233.05 -384884
17994000 239.173 -164840 11239.9 236.613 -384899
17995000 237.085 -164763 11157.4 232.122 -384849
17996000 235.619 -164697 11076.1 239.317 -384916
17997000 237.93 -164776 11199.1 235.035 -384901
17998000 236.643 -164691 11134.9 234.764 -384926
17999000 237.854 -164732 11213.3 236.978 -384940
18000000 235.822 -164653 11108.6 235.791 -384888
18001000 234.009 -164612 11002.2 240.614 -384909
18002000 236.093 -164704 11100.3 239.715 -384924
18003000 233.871 -164574 10983.9 238.252 -384946
18004000 236.331 -164704 11111.8 234.584 -384890
18005000 237.89 -164745 11193.1 234.019 -384901
18006000 237.456 -164685 11171.4 236.893 -384930
18007000 236.778 -164656 11140 236.527 -384914
18008000 237.422 -164702 11148.8 241.481 -384942
18009000 235.592 -164591 11057.7 235.398 -384903
18010000 236.433 -164643 11061.7 239.669 -384933
18011000 235.736 -164583 11027.7 238.099 -384948
18012000 237.128 -164653 11089.3 232.421 -384862
18013000 238.103 -164705 11136.5 236.474 -384904
18014000 238.906 -164792 11171.1 239.127 -384891
18015000 236.435 -164688 11049.7 235.63 -384869
18016000 235.028 -164646 10966.6 238.605 -384906
18017000 237.88 -164744 11089.5 235.262 -384896
18018000 237.035 -164719 11041.6 238.644 -384922
18019000 237.682 -164742 11068 238.547 -384935
18020000 237.592 -164709 11063.2 233.703 -384904
18021000 237.264 -164690 11038.2 236.501 -384903
18022000 238.113 -164733 11077.6 238.495 -384920
18023000 236.955 -164695 11022.7 240.559 -384925
18024000 236.768 -164696 11013 235.293 -384882
18025000 236.828 -164705 11012.9 236.663 -384900
18026000 235.907 -164672 10969.5 237.698 -384906
18027000 238.244 -164774 11079.5 237.921 -384897
18028000 235.599 -164695 10961.8 236.881 -384866
18029000 238.551 -164781 11108.1 234.92 -384906
18030000 235.81 -164681 10985.6 240.875 -384939
18031000 235.103 -164683 10956.3 237.292 -384885
18032000 236.105 -164707 11005.5 234.785 -384873
18033000 236.652 -164707 11027.9 238.501 -384924
18034000 236.189 -164665 11018.6 232.742 -384893
18035000 236.628 -164669 11047.9 240.243 -384962
18036000 238.15 -164778 11127.4 240.775 -384929
18037000 236.237 -164688 11059.2 237.394 -384903
18038000 236.915 -164701 11098.6 236.233 -384910
18039000 234.124 -164566 10968.6 235.69 -384903
