# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw c_wallTemp c_wallPE
32014000 238.022 -164574 11138.7 232.733 -384895
32015000 236.069 -164501 11214.8 234.046 -384903
32016000 236.496 -164542 11423.8 239.881 -384966
32017000 239.04 -164667 11799.9 236.625 -384938
32018000 238.819 -164648 12063.1 235.8 -384948
32019000 239.567 -164699 12320.7 238.836 -384974
32020000 237.455 -164653 12473.7 234.953 -384902
32021000 238.974 -164714 12868.4 233.934 -384935
32022000 238.905 -164770 13071.9 235.177 -384907
32023000 239.898 -164798 13348.8 232.926 -384924
32024000 238.99 -164744 13379.3 237.096 -384970
32025000 238.454 -164733 13397 230.6 -384904
32026000 238.041 -164718 13359.4 233.031 -384927
32027000 238.312 -164727 13251.8 231.815 -384918
32028000 236.395 -164661 12991.5 236.7 -384954
32029000 237.344 -164753 12765.5 233.973 -384902
32030000 237.196 -164715 12565.2 236.084 -384969
32031000 236.799 -164671 12218.6 235.833 -384982
32032000 239.686 -164765 12079.7 231.529 -384929
32033000 237.59 -164676 11734.2 234.834 -384939
32034000 235.114 -164586 11382.5 237.752 -384947
32035000 238.619 -164785 11316.4 242.123 -384966
32036000 237.799 -164695 11141.4 235.698 -384980
32037000 235.602 -164596 10962.9 234.646 -384971
32038000 235.536 -164594 10959.7 231.264 -384931
32039000 237.581 -164709 11123.6 235.042 -384946
32040000 235.288 -164631 11146.3 237.207 -384956
32041000 238.559 -164791 11494.6 234.739 -384951
32042000 238.734 -164806 11765.3 231.309 -384918
32043000 235.359 -164645 11877.8 232.988 -384946
32044000 234.143 -164648 12096.8 235.449 -384948
32045000 237.007 -164765 12518.6 232.914 -384951
32046000 233.043 -164620 12554.5 231.523 -384906
32047000 233.669 -164663 12809.7 231.074 -384897
32048000 233.394 -164665 12939 236.378 -384961
32049000 232.811 -164627 12974.2 238.441 -384992
32050000 236.229 -164775 13260.7 229.315 -384914
32051000 236.242 -164762 13325.1 234.926 -384971
32052000 235.301 -164726 13178 234.689 -384947
32053000 233.912 -164641 12894.4 232.956 -384926
32054000 233.088 -164577 12619.4 237.363 -384971
32055000 238.477 -164796 12584.6 235.068 -384950
32056000 236.256 -164681 12204.3 230.37 -384906
32057000 236.943 -164697 11967.4 236.354 -384949
32058000 236.375 -164629 11683.3 231.978 -384917
32059000 238.301 -164718 11515.5 231.991 -384897
32060000 236.893 -164666 11229 235.078 -384929
32061000 237.771 -164707 11137.4 235.272 -384932
32062000 237.381 -164704 11054.1 238.838 -384957
32063000 234.647 -164551 10914.5 230.401 -384890
32064000 235.851 -164625 11032.5 238.074 -384932
32065000 235.392 -164564 11143.4 234.137 -384936
32066000 239.024 -164707 11479.9 235.052 -384944
32067000 236.11 -164600 11600.6 235.027 -384915
32068000 239.162 -164770 12078 236.409 -384931
32069000 237.018 -164660 12236.9 234.971 -384946
32070000 238.546 -164754 12579.3 233.523 -384929
32071000 238.454 -164745 12838.1 230.813 -384911
32072000 240.098 -164844 13147.1 233.666 -384916
32073000 243.037 -164971 13516 232.036 -384919
32074000 239.583 -164809 13448.2 237.515 -384976
32075000 239.7 -164840 13432.8 233.409 -384924
32076000 239.79 -164861 13366.7 235.673 -384933
32077000 236.708 -164729 13118.2 238.306 -384956
32078000 237.86 -164789 13040.1 235.418 -384934
32079000 238.334 -164804 12928.9 237.54 -384952
32080000 238.242 -164779 12633.8 234.266 -384948
32081000 235.971 -164649 12233.8 233.212 -384934
32082000 237.562 -164728 11984.5 236.749 -384960
32083000 239.496 -164801 11783.6 234.735 -384947
32084000 238.754 -164782 11499 233.837 -384929
32085000 236.964 -164679 11243.1 234.204 -384955
32086000 233.493 -164523 10940.7 235.819 -384978
32087000 236.007 -164640 10985.4 233.852 -384949
32088000 236.235 -164649 10993.8 232.884 -384928
32089000 235.014 -164600 10992.7 237.072 -384959
32090000 236.4 -164631 11208.7 229.895 -384917
32091000 236.089 -164612 11385.4 230.966 -384930
32092000 235.899 -164661 11594.9 237.591 -384958
32093000 235.748 -164649 11849.2 232.088 -384936
32094000 237.96 -164737 12293 227.348 -384896
32095000 236.085 -164667 12467 231.893 -384912
32096000 236.4 -164707 12716 232.392 -384917
32097000 234.558 -164641 12862.6 234.456 -384934
32098000 235.648 -164650 13034.4 232.606 -384948
32099000 235.787 -164682 13181.3 233.552 -384916
32100000 234.21 -164601 13161.2 232.779 -384914
32101000 234.122 -164620 13139.2 231.053 -384874
32102000 236.483 -164703 13110.1 230.279 -384889
32103000 234.057 -164626 12857.1 236.182 -384930
32104000 234.174 -164624 12652.4 232.354 -384899
32105000 235.284 -164660 12494.3 233.016 -384926
32106000 235.584 -164652 12215 236.183 -384952
32107000 237.758 -164748 12057.1 229.331 -384884
32108000 235.896 -164608 11670.1 234.14 -384931
32109000 237.238 -164676 11452 237.905 -384937
32110000 235.836 -164597 11196.7 235.154 -384922
32111000 237.435 -164633 11125 233.483 -384936
32112000 238.351 -164679 11096.1 234.524 -384929
32113000 237.895 -164685 11068.5 236.49 -384926
32114000 236.344 -164623 11051.3 235.22 -384921
32115000 236.816 -164647 11212.9 230.799 -384887
32116000 237.868 -164699 11456.4 230.402 -384884
32117000 238.166 -164745 11714.2 235.192 -384899
32118000 238.058 -164769 12019.1 235.182 -384917
32119000 239.463 -164855 12375.1 232.654 -384897
32120000 237.471 -164780 12606 234.009 -384914
32121000 239.796 -164891 12955.9 237.625 -384964
32122000 236.553 -164777 12998.7 236.844 -384936
32123000 238.979 -164871 13199.4 228.174 -384887
32124000 236.607 -164766 13217.2 234.754 -384942
32125000 238.657 -164870 13377.8 233.1 -384922
32126000 236.751 -164770 13255 231.339 -384902
32127000 235.628 -164731 13149 238.436 -384958
32128000 238.351 -164803 13126.7 236.127 -384972
32129000 238.08 -164835 12902.7 236.516 -384932
32130000 237.156 -164789 12571.7 236.024 -384939
32131000 237.424 -164800 12236.8 233.036 -384925
32132000 236.539 -164720 11916.8 234.353 -384972
32133000 236.924 -164728 11686.2 234.902 -384968
32134000 236.615 -164689 11412 234.517 -384960
32135000 237.3 -164708 11262.6 238.206 -384983
32136000 237.751 -164736 11145 233.467 -384939
32137000 239.548 -164813 11148.5 235.835 -384957
32138000 235.463 -164654 10953.4 237.025 -384944
32139000 236.119 -164638 11045.7 231.363 -384925
32140000 235.943 -164629 11162.2 238.82 -384983
32141000 236.868 -164655 11440 233.54 -384967
32142000 236.207 -164666 11661.4 237.23 -384962
32143000 234.797 -164612 11879 226.523 -384876
32144000 237.228 -164719 12204.8 235.455 -384964
32145000 237.518 -164737 12516 232.845 -384937
32146000 237.252 -164760 12759.9 231.398 -384902
32147000 237.76 -164753 12965.4 232.49 -384959
32148000 235.283 -164624 13009.6 233.132 -384948
32149000 238.311 -164780 13330.6 236.881 -384965
32150000 237.119 -164748 13305.4 233.858 -384918
32151000 236.676 -164724 13288.4 229.556 -384890
32152000 235.034 -164650 13128.2 232.845 -384930
32153000 236.08 -164697 12980.5 236.012 -384952
32154000 237.449 -164785 12839.6 235.64 -384922
32155000 236.037 -164713 12537.2 233 -384915
32156000 235.798 -164641 12228.8 230.658 -384923
32157000 237.173 -164710 11997.4 232.567 -384908
32158000 235.461 -164608 11645.2 235.254 -384932
32159000 236.74 -164672 11429.9 234.745 -384927
32160000 236.228 -164650 11202.8 234.562 -384919
32161000 236.308 -164648 11072.6 234.617 -384908
32162000 236.371 -164653 11006.4 234.048 -384908
32163000 237.567 -164705 11052.6 235.319 -384921
32164000 233.755 -164562 10938.2 234.281 -384894
32165000 236.679 -164687 11227.6 233.988 -384919
32166000 237.115 -164714 11445.7 234.904 -384935
32167000 236.473 -164714 11669.2 237.506 -384948
32168000 237.907 -164774 11996.3 235.703 -384948
32169000 239.221 -164882 12297.1 235.041 -384898
32170000 239.029 -164898 12608.4 235.569 -384907
32171000 240.344 -164964 12950.7 230.736 -384908
32172000 241.297 -165029 13223.7 231.325 -384906
32173000 238.855 -164900 13294.7 234.068 -384953
32174000 239.63 -164942 13409.7 233.142 -384947
32175000 240.948 -164955 13520.3 231.273 -384963
32176000 238.141 -164843 13270.8 233.485 -384940
32177000 238.213 -164869 13207.3 234.966 -384949
32178000 237.898 -164858 13046.3 235.682 -384951
32179000 238.389 -164860 12892.7 233.798 -384951
32180000 237.643 -164822 12605.7 232.309 -384927
32181000 237.92 -164845 12290.6 233.549 -384916
32182000 237.304 -164792 11962.9 235.835 -384958
32183000 237.308 -164801 11717.5 234.226 -384927
32184000 237.155 -164759 11434.5 232.515 -384925
32185000 232.905 -164549 11059.2 232.396 -384932
32186000 235.764 -164709 11049 235.758 -384936
32187000 235.119 -164691 10948.8 231.847 -384902
32188000 236.94 -164721 11023.1 234.56 -384958
32189000 233.825 -164560 10948.4 235.812 -384961
32190000 236.883 -164664 11232.9 238.677 -385014
32191000 234.079 -164526 11293.5 236.739 -384971
32192000 235.121 -164584 11571.4 234.606 -384941
32193000 235.169 -164635 11863.6 235.098 -384939
32194000 234.626 -164642 12137.4 235.445 -384941
32195000 233.247 -164575 12338.6 230.374 -384900
32196000 235.612 -164693 12642.6 236.923 -384957
32197000 234.758 -164645 12774.3 232.947 -384939
32198000 235.184 -164631 13027.7 233.64 -384966
32199000 234.981 -164664 13205.6 235.344 -384944
32200000 233.181 -164576 13131.9 235.537 -384954
32201000 234.265 -164643 13219.1 234.878 -384944
32202000 236.23 -164707 13172.3 232.075 -384937
32203000 235.344 -164629 13000.5 233.551 -384962
32204000 236.844 -164704 12783.3 238.748 -384963
32205000 236.581 -164692 12516.1 237.008 -384952
32206000 234.396 -164575 12106.4 233.839 -384934
32207000 236.852 -164680 11907.3 234.052 -384937
32208000 236.776 -164671 11690.1 233.745 -384930
32209000 237.225 -164659 11487.3 231.32 -384901
32210000 237.92 -164676 11312.4 234.903 -384930
32211000 238.222 -164679 11175.6 237.14 -384943
32212000 238.126 -164611 11088.4 236.276 -384974
32213000 238.535 -164624 11099.1 238.903 -384969
32214000 238.37 -164660 11148.4 236.809 -384915
32215000 236.872 -164575 11223.3 231.896 -384907
32216000 238.576 -164719 11524.2 234.663 -384899
32217000 239.771 -164737 11764.4 236.432 -384965
32218000 239.809 -164783 12054.6 236.398 -384912
32219000 239.157 -164776 12310.5 234.969 -384907
32220000 239.034 -164774 12666 234.309 -384921
32221000 240.012 -164805 12993.3 231.852 -384925
32222000 239.409 -164777 13186.3 233.717 -384934
32223000 239.228 -164798 13318 234.108 -384918
32224000 238.669 -164808 13322.8 234.843 -384924
32225000 237.393 -164758 13227.8 232.865 -384911
32226000 237.178 -164718 13213.1 235.291 -384969
32227000 238.333 -164798 13173.8 232.421 -384917
32228000 237.626 -164746 13087.4 230.802 -384920
32229000 237.757 -164763 12835.1 236.935 -384956
32230000 237.504 -164709 12618.2 234.871 -384957
32231000 239.636 -164793 12405.5 231.68 -384921
32232000 238.699 -164740 12060.8 234.568 -384949
32233000 239.237 -164759 11800.5 233.143 -384938
32234000 236.503 -164638 11410.3 232.089 -384913
32235000 236.199 -164613 11201.8 229.708 -384895
32236000 235.171 -164610 11006.7 231.694 -384898
32237000 237.548 -164719 11051 230.297 -384891
32238000 235.883 -164633 10979.1 235.604 -384953
32239000 235.833 -164655 11040.6 236.297 -384953
32240000 235.373 -164591 11136.9 235.629 -384975
32241000 236.548 -164677 11379.8 237.071 -384965
32242000 235.29 -164637 11572.8 232.82 -384912
32243000 235.644 -164659 11823.7 232.47 -384908
32244000 235.729 -164672 12119.4 235.42 -384936
32245000 234.966 -164632 12345.2 231.953 -384925
32246000 236.704 -164745 12745.9 240.326 -384989
32247000 234.375 -164639 12898.6 233.731 -384942
32248000 233.194 -164573 13012 236.766 -384975
32249000 236.344 -164743 13225.9 236.703 -384941
32250000 232.868 -164563 13134.5 232.718 -384927
32251000 234.035 -164602 13127.7 238.395 -384985
32252000 235.937 -164690 13151.9 237.691 -384981
32253000 234.006 -164615 12794 235.401 -384933
32254000 233.728 -164593 12623.7 234.72 -384941
32255000 234.176 -164609 12355.9 234.801 -384942
32256000 234.824 -164619 12156.1 237.207 -384955
32257000 234.96 -164612 11919.4 231.951 -384918
32258000 234.038 -164547 11606.6 232.903 -384924
32259000 234.883 -164545 11356.9 229.049 -384887
32260000 235.19 -164572 11166.8 234.575 -384923
32261000 236.273 -164594 11073.9 234.954 -384933
32262000 238.289 -164682 11089.8 236.391 -384948
32263000 237.234 -164647 11038.2 236.052 -384943
32264000 237.312 -164627 11104.4 234.126 -384939
32265000 237.976 -164654 11257.9 234.557 -384943
32266000 237.188 -164642 11433.3 231.983 -384901
32267000 238.611 -164732 11739.8 234.096 -384910
32268000 237.352 -164689 11936.5 232.423 -384907
32269000 239.983 -164842 12349.7 230.477 -384887
32270000 239.419 -164820 12630.6 232.561 -384918
32271000 236.602 -164735 12764.7 236.94 -384924
32272000 238.055 -164825 13093.5 237.114 -384950
32273000 237.844 -164805 13283.7 234.906 -384957
32274000 240.441 -164911 13516.6 236.982 -384976
32275000 236.337 -164705 13287.1 238.37 -384981
32276000 238.28 -164776 13357.5 230.539 -384903
32277000 237.388 -164780 13150.2 235.946 -384923
32278000 239.044 -164872 13021.1 236.659 -384936
32279000 239.644 -164902 12815.2 236.785 -384942
32280000 239.79 -164922 12543.1 234.924 -384927
32281000 237.763 -164834 12252.8 234.046 -384930
32282000 235.433 -164691 11949.4 234.581 -384959
32283000 236.76 -164756 11753 236.329 -384948
32284000 237.366 -164744 11480.8 229.63 -384906
32285000 236.121 -164672 11216.2 230.768 -384919
32286000 237.239 -164665 11123.8 231.754 -384959
32287000 236.789 -164650 11019.8 235.854 -384972
32288000 234.87 -164537 10928.6 232.761 -384952
32289000 234.794 -164540 10992.4 233.746 -384948
32290000 238.96 -164697 11318.2 231.322 -384934
32291000 236.52 -164613 11404 232.809 -384928
32292000 238.501 -164699 11736 232.884 -384951
32293000 234.501 -164563 11829.1 233.144 -384918
32294000 234.979 -164570 12107.4 229.436 -384916
32295000 231.725 -164434 12160.6 232.089 -384923
32296000 235.296 -164609 12595.6 229.927 -384909
32297000 237.124 -164717 13002.2 232.177 -384908
32298000 235.079 -164631 13101.4 235.191 -384942
32299000 234.895 -164611 13238.8 231.258 -384931
32300000 234.717 -164592 13257.3 234.365 -384950
32301000 234.62 -164578 13199.3 229.188 -384908
32302000 236.666 -164695 13125.7 237.447 -384950
32303000 235.957 -164664 12919.3 235.148 -384919
32304000 235.516 -164647 12729.9 237.411 -384923
32305000 237.607 -164731 12540.3 235.975 -384942
32306000 235.195 -164596 12131.6 231.7 -384901
32307000 237.251 -164692 11989.1 238.912 -384953
32308000 237.058 -164684 11713.9 235.633 -384928
32309000 237.898 -164677 11536.3 231.885 -384932
32310000 237.938 -164682 11320.5 235.086 -384941
32311000 237.418 -164651 11147.2 238.078 -384955
32312000 238.716 -164709 11113.7 233.945 -384900
32313000 237.122 -164655 11033.6 234.659 -384896
32314000 237.912 -164693 11140.4 232.926 -384894
32315000 239.65 -164728 11356.7 233.146 -384936
32316000 238.118 -164698 11466.6 227.27 -384862
32317000 237.331 -164661 11664.7 233.891 -384919
32318000 236.373 -164647 11945.7 235.226 -384914
32319000 238.155 -164727 12340.2 231.018 -384912
32320000 237.682 -164729 12572.3 235.445 -384937
32321000 238.638 -164755 12847.7 234.893 -384956
32322000 239.456 -164852 13138.1 232.029 -384895
32323000 238.626 -164839 13214 232.792 -384905
32324000 239.819 -164914 13351 231.369 -384888
32325000 236.492 -164776 13251.7 233.151 -384918
32326000 237.016 -164800 13311.8 235.417 -384938
32327000 236.37 -164785 13247.6 233.332 -384927
32328000 235.841 -164785 13004.6 236.116 -384920
32329000 237.311 -164875 12830.5 233.292 -384901
32330000 235.122 -164783 12451 233.964 -384900
32331000 232.333 -164672 12031.5 234.822 -384927
32332000 236.749 -164843 11943.1 235.79 -384977
32333000 234.702 -164738 11581.4 237.818 -384987
32334000 235.76 -164745 11369.4 233.889 -384962
32335000 233.762 -164635 11111.4 233.09 -384943
32336000 234.51 -164677 10987 233.692 -384944
32337000 236.644 -164763 11012.8 237.532 -384994
32338000 236.002 -164730 10986.2 230.994 -384933
32339000 237.368 -164783 11120.3 232.453 -384935
32340000 237.457 -164788 11269.7 234.896 -384958
32341000 235.786 -164716 11340.5 230.309 -384918
32342000 236.049 -164729 11612.8 234.685 -384967
32343000 236.028 -164763 11891.5 233.4 -384926
32344000 233.851 -164683 12084.8 231.626 -384915
32345000 237.169 -164813 12456.8 234.883 -384953
32346000 233.931 -164678 12574.6 235.971 -384961
32347000 233.841 -164680 12775.3 229.903 -384900
32348000 236.154 -164788 13035.8 235.127 -384951
32349000 234.517 -164732 13135.6 232.88 -384918
32350000 235.235 -164746 13246.3 235.675 -384965
32351000 237.291 -164838 13309 231.883 -384926
32352000 233.622 -164680 13073.5 231.805 -384916
32353000 235.542 -164738 13028.2 236.278 -384982
32354000 236.693 -164821 12851.3 235.426 -384921
32355000 238.07 -164833 12581.9 235.906 -384970
32356000 234.204 -164650 12096.1 233.674 -384922
32357000 237.481 -164807 11983.5 230.636 -384879
32358000 236.047 -164755 11621.1 237.407 -384937
32359000 236.979 -164770 11445.5 229.996 -384887
32360000 236.144 -164718 11211.5 236.916 -384967
32361000 236.416 -164733 11079.3 234.051 -384918
32362000 237.74 -164763 11073.9 235.017 -384949
32363000 236.84 -164702 11014 232.956 -384915
32364000 236.458 -164684 11054.8 232.092 -384893
32365000 237.048 -164688 11235.9 230.936 -384915
32366000 236.172 -164635 11395.4 233.449 -384953
32367000 238.631 -164737 11757.5 232.902 -384951
32368000 237.822 -164698 11997.9 233.265 -384943
32369000 237.911 -164736 12256.4 235.295 -384943
32370000 238.384 -164772 12528.5 230.537 -384906
32371000 238.295 -164779 12792.5 233.307 -384928
32372000 236.695 -164688 12936.1 229.325 -384912
32373000 237.468 -164729 13177.2 235.277 -384957
32374000 238.842 -164813 13455.4 231.776 -384914
32375000 238.51 -164804 13456.4 231.584 -384905
32376000 238.691 -164814 13393.1 230.003 -384906
32377000 235.812 -164692 13153.6 232.651 -384924
32378000 237.48 -164767 13132 234.2 -384936
32379000 238.763 -164819 12927.1 237.872 -384973
32380000 236.854 -164716 12535.3 236.013 -384949
32381000 237.19 -164721 12194.5 238.106 -384977
32382000 238.239 -164745 11953.2 232.959 -384946
32383000 236.211 -164669 11634.6 230.629 -384912
32384000 237.015 -164690 11429.3 233.549 -384936
32385000 234.473 -164555 11147.2 228.684 -384896
32386000 236.953 -164680 11109 234.799 -384946
32387000 238.57 -164718 11102.7 235.373 -384977
32388000 236.269 -164644 10997.9 234.179 -384931
32389000 235.324 -164617 11008.9 235.706 -384942
32390000 235.048 -164573 11113.7 232.991 -384933
32391000 237.014 -164627 11392.2 232.923 -384943
32392000 236.613 -164640 11657.4 234.409 -384932
32393000 233.762 -164544 11803.8 235.323 -384928
32394000 236.669 -164697 12215.1 235.264 -384945
32395000 235.014 -164615 12380.4 236.749 -384972
32396000 234.073 -164603 12640.4 232.261 -384915
32397000 234.682 -164612 12847.5 234.16 -384964
32398000 234.983 -164617 13038.3 230.228 -384943
32399000 234.878 -164639 13149.6 231.664 -384925
32400000 235.022 -164656 13191.1 236.203 -384941
32401000 236.435 -164697 13272.8 230.297 -384908
32402000 234.85 -164627 13116.4 233.535 -384931
32403000 233.699 -164586 12832.7 237.443 -384948
32404000 232.084 -164468 12563 230.811 -384924
32405000 235.337 -164617 12507.4 229.347 -384901
32406000 233.362 -164512 12072.7 234.815 -384939
32407000 236.181 -164597 11975.1 232.339 -384937
32408000 237.582 -164619 11721.9 235.318 -384961
32409000 237.365 -164625 11483.7 237.243 -384935
32410000 236.073 -164561 11231.4 235.043 -384912
32411000 236.69 -164568 11105.9 236.344 -384928
32412000 238.453 -164605 11103.9 228.035 -384878
32413000 236.082 -164509 10984 233.252 -384906
32414000 237.698 -164605 11132.8 230.417 -384870
32415000 238.84 -164678 11319 237.677 -384950
32416000 238.201 -164639 11471 234.072 -384928
32417000 237.736 -164613 11710.1 231.174 -384906
32418000 238.589 -164647 12048.1 235.333 -384954
32419000 239.339 -164672 12405.6 234.024 -384948
32420000 237.926 -164636 12644 236.233 -384955
32421000 238.452 -164688 12894.8 235.876 -384922
32422000 237.125 -164633 13014.7 232.982 -384917
32423000 239.114 -164754 13218.6 235.919 -384927
32424000 238.906 -164700 13230.4 230.334 -384919
32425000 236.915 -164605 13285.9 234.716 -384935
32426000 239.56 -164740 13389.7 230.426 -384900
32427000 239.155 -164706 13277.1 234.78 -384949
32428000 239.336 -164708 13121.9 235.406 -384952
32429000 239.909 -164708 12919.9 234.806 -384966
32430000 240.383 -164757 12650.4 236.869 -384927
32431000 239.969 -164713 12411.9 235.21 -384944
32432000 239.809 -164682 12093.4 232.735 -384935
32433000 238.188 -164635 11774.4 238.319 -384949
32434000 239.065 -164654 11570.9 234.675 -384957
32435000 238.592 -164616 11356.2 235.214 -384958
32436000 236.272 -164507 11073.6 235.919 -384973
32437000 237.082 -164534 11031.8 237.685 -384987
32438000 239.997 -164664 11170.5 230.069 -384934
32439000 238.43 -164565 11165.4 236.761 -384998
32440000 236.408 -164475 11216.1 235.681 -384977
32441000 236.628 -164491 11390.8 234.628 -384948
32442000 237.457 -164533 11669.5 231.895 -384938
32443000 235.426 -164435 11840.4 229.824 -384915
32444000 237.147 -164515 12187.7 230.532 -384922
32445000 238.49 -164595 12560.2 233.013 -384934
32446000 236.476 -164464 12717.2 232.729 -384956
32447000 236.575 -164483 12965.6 235.064 -384961
32448000 237.113 -164509 13117 230.51 -384903
32449000 236.879 -164521 13273.5 233.283 -384921
32450000 234.272 -164394 13112.2 235.06 -384925
32451000 237.64 -164546 13331.2 234.169 -384937
32452000 238.423 -164588 13284.9 237.314 -384946
32453000 237.625 -164557 13003.9 236.331 -384948
32454000 233.983 -164386 12647 237.297 -384958
32455000 238.434 -164572 12642.5 232.453 -384927
32456000 237.097 -164494 12272.7 236.902 -384947
32457000 235.202 -164391 11898.6 230.877 -384890
32458000 237.231 -164447 11716.7 231.594 -384908
32459000 238.953 -164541 11548.7 232.354 -384890
32460000 235.85 -164395 11213.9 236.181 -384925
32461000 236.163 -164390 11063.5 231.065 -384890
32462000 237.216 -164502 11044.7 236.603 -384913
32463000 239.224 -164578 11128.5 235.675 -384918
32464000 238.414 -164546 11151.3 234.323 -384910
32465000 237.619 -164535 11258.7 237.619 -384931
32466000 237.154 -164521 11426.4 232.811 -384911
32467000 239.508 -164600 11782.1 235.593 -384957
32468000 240.203 -164644 12125.2 231.98 -384897
32469000 238.603 -164590 12375.3 232.495 -384898
32470000 239.475 -164654 12668.9 236.381 -384930
32471000 240.825 -164723 12987.8 234.202 -384915
32472000 237.903 -164584 13092.5 229.92 -384898
32473000 237.507 -164573 13219.2 237.057 -384951
32474000 239.555 -164641 13365.6 236.188 -384967
32475000 239.137 -164639 13436.1 235.259 -384936
32476000 238.866 -164657 13439.6 233.769 -384899
32477000 238.695 -164624 13263.7 232.253 -384919
32478000 239.648 -164689 13083.1 233.725 -384929
32479000 239.975 -164662 12897 229.502 -384919
32480000 238.023 -164552 12532.4 230.155 -384924
32481000 240.128 -164598 12416.1 232.078 -384952
32482000 237.674 -164472 12021.2 236.085 -384982
32483000 239.139 -164567 11789.4 236.565 -384965
32484000 238.243 -164501 11493.9 232.226 -384928
32485000 237.047 -164403 11243 228.333 -384898
32486000 236.64 -164399 11087.4 233.493 -384936
32487000 239.946 -164530 11170.9 235.861 -384975
32488000 235.747 -164330 10970.5 233.532 -384947
32489000 239.298 -164475 11214.1 229.774 -384935
32490000 237.344 -164405 11235.2 232.79 -384933
32491000 240.135 -164523 11580.7 238.178 -384993
32492000 235.766 -164367 11586.9 236.441 -384932
32493000 237.234 -164403 11915.9 235.106 -384969
32494000 235.643 -164330 12106.2 233.316 -384942
32495000 236.901 -164429 12445.8 233.242 -384913
32496000 235.165 -164373 12710.2 234.018 -384920
32497000 239.13 -164545 13108 235.594 -384954
32498000 236.97 -164473 13184 234.675 -384933
32499000 235.95 -164424 13237.1 236.667 -384971
32500000 238.078 -164470 13352.3 231.529 -384949
32501000 236.206 -164403 13216.6 235.395 -384943
32502000 237.26 -164442 13210.9 237.296 -384962
32503000 236.407 -164386 12983.4 236.942 -384954
32504000 235.786 -164332 12704.9 231.704 -384940
32505000 238.059 -164427 12552 233.538 -384946
32506000 237.544 -164403 12259.5 237.695 -384958
32507000 237.949 -164424 12004.6 234.589 -384908
32508000 237.622 -164399 11728.4 231.995 -384907
32509000 239.57 -164453 11586.9 237.009 -384950
32510000 237.678 -164358 11312.7 233.514 -384912
32511000 238.143 -164374 11167.9 234.741 -384912
32512000 237.908 -164392 11078.3 240.718 -384960
32513000 237.898 -164368 11068.9 231.44 -384901
32514000 240.433 -164489 11241 231.956 -384905
32515000 239.257 -164429 11331.1 232.002 -384900
32516000 237.982 -164420 11471.6 238.798 -384941
32517000 241.567 -164557 11914.9 232.213 -384917
32518000 241.064 -164535 12159.1 236.289 -384951
32519000 240.581 -164516 12433.2 234.069 -384937
32520000 239.676 -164503 12680.1 234.418 -384923
32521000 242.335 -164611 13038.5 230.532 -384912
32522000 240.606 -164512 13161.8 238.826 -384993
32523000 240.293 -164475 13304.7 235.206 -384970
32524000 240.495 -164482 13461.7 235.242 -384962
32525000 238.58 -164429 13448.4 235.459 -384925
32526000 239.939 -164475 13510.5 238.234 -384977
32527000 240.574 -164531 13430.7 232.126 -384896
32528000 239.551 -164480 13116.7 238.515 -384958
32529000 240.638 -164518 12905 234.17 -384920
32530000 241.027 -164538 12707.5 235.278 -384936
32531000 236.822 -164325 12211.7 233.732 -384936
32532000 237.862 -164366 11992.5 234.841 -384954
32533000 240.83 -164490 11838.7 236.187 -384971
32534000 238.567 -164393 11505.8 238.632 -384977
32535000 236.377 -164258 11227.6 235.226 -384959
32536000 238.301 -164369 11165.2 232.373 -384903
32537000 240.849 -164437 11206.1 233.615 -384965
32538000 239.702 -164368 11154.7 228.377 -384908
32539000 239.104 -164421 11199.5 235.932 -384929
32540000 237.65 -164374 11259.5 232.473 -384918
32541000 237.253 -164371 11406.4 237.17 -384963
32542000 238.22 -164440 11680.5 236.535 -384932
32543000 238.733 -164466 11958.1 231.226 -384903
32544000 238.904 -164423 12250.5 231.265 -384938
32545000 237.972 -164421 12528.8 234.139 -384945
32546000 236.126 -164376 12807.5 232.408 -384901
32547000 236.759 -164402 13040.2 231.528 -384918
32548000 236.362 -164391 13167.8 234.702 -384953
32549000 236.317 -164375 13212.3 232.213 -384941
32550000 237.261 -164429 13221.4 231.756 -384921
32551000 237.185 -164452 13189 232.043 -384917
32552000 237.446 -164435 13149.9 236.469 -384973
32553000 236.837 -164416 13001.8 233.68 -384925
32554000 235.557 -164346 12754.9 234.573 -384945
32555000 237.372 -164411 12665.8 230.765 -384919
32556000 236.504 -164365 12318.1 232.393 -384906
32557000 238.228 -164406 12084.9 234.342 -384937
32558000 237.506 -164340 11730.2 230.838 -384910
32559000 240.301 -164435 11591.1 236.754 -384973
32560000 239.203 -164393 11363.2 231.393 -384893
32561000 237.566 -164322 11151.1 240.61 -384964
32562000 241.758 -164479 11253 235.939 -384933
32563000 239.882 -164418 11158.1 233.559 -384895
32564000 237.221 -164297 11111.5 238.164 -384944
32565000 238.893 -164338 11299.1 233.874 -384931
32566000 239.742 -164348 11536 233.226 -384931
32567000 240.43 -164401 11837.8 236.446 -384946
32568000 240.213 -164453 12119.5 236.54 -384922
32569000 242.283 -164548 12508 236.373 -384950
32570000 243.027 -164605 12852.4 233.542 -384919
32571000 239.506 -164475 12903.2 235.178 -384906
32572000 239.537 -164473 13160.6 232.61 -384907
32573000 240.858 -164568 13381.2 238.519 -384959
32574000 240.78 -164537 13432.8 233.509 -384945
32575000 240.325 -164525 13437.9 232.369 -384918
