y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
73.2623 1.4996 0.000671748 0.000800041 -0.000605138 17.0597
74.2591 1.4996 0.00110422 7.84343e-05 0.000534024 9.53337
75.2559 1.4996 -0.000145606 0.000754826 0.000110992 8.0281
76.2526 1.4996 0.000853986 -0.00125648 0.00014381 8.52986
77.2494 1.4996 -0.00126349 0.00132786 0.00014996 9.03161
78.2462 1.4996 -0.000495293 0.000556787 0.000298039 11.0386
79.2429 1.4996 -0.00142061 0.000447504 -0.000226406 10.5369
80.2397 1.4996 -0.000522087 -0.000304842 -0.00102078 8.0281
81.2365 1.4996 -0.000572628 -0.001021 -0.00014358 10.5369
82.2332 1.4996 3.66934e-05 0.000175619 -0.000374242 12.5439
0.498383 2.49933 -0.00073711 0.000429286 -0.000686093 9.03161
1.49515 2.49933 -0.000475296 -6.20917e-05 -0.000437287 9.53337
2.49192 2.49933 -0.0025979 0.000537186 -0.00257899 8.0281
3.48868 2.49933 -8.56767e-05 0.000101098 -0.000579391 16.558
4.48545 2.49933 -0.000654287 0.000303666 0.000596552 21.5755
5.48221 2.49933 0.00134664 -0.000831947 0.000495928 11.0386
6.47898 2.49933 0.000410823 7.51657e-05 0.000441618 23.0808
7.47575 2.49933 0.000754544 -7.55601e-05 -0.000362573 20.572
8.47251 2.49933 -0.00141281 -0.000164389 0.000358125 10.0351
9.46928 2.49933 0.000384503 0.000228824 -0.00140839 9.03161
10.466 2.49933 -0.000361706 0.000240443 -0.000849714 9.03161
11.4628 2.49933 -0.000657622 0.000147291 -0.00104351 12.5439
12.4596 2.49933 -0.00124631 0.000493562 0.000726215 27.0948
13.4563 2.49933 0.0013699 -0.000285945 0.000132802 11.5404
14.4531 2.49933 -0.00124229 -0.000708878 -0.000178062 14.0492
15.4499 2.49933 -0.00112241 7.91586e-05 -0.000120647 24.0843
16.4466 2.49933 0.000391408 0.000923769 0.00121071 13.0457
17.4434 2.49933 -0.000323626 0.00051624 0.000441738 6.02108
18.4402 2.49933 -0.00102127 -0.00046041 0.00168815 6.52283
19.4369 2.49933 0.000121643 0.000533796 -0.0009661 12.0422
20.4337 2.49933 0.000517045 0.00047986 0.000606284 25.0878
21.4305 2.49933 -0.00157119 0.000294276 -0.00127863 10.5369
22.4272 2.49933 -0.000495742 -0.000478963 -0.000185906 12.0422
23.424 2.49933 -0.00121334 -0.000267198 0.000448984 25.5896
24.4208 2.49933 -0.000580539 -0.00032868 -0.000530656 15.5544
25.4175 2.49933 0.00191157 -0.00013386 0.00282226 5.01756
26.4143 2.49933 -0.000182217 -0.00124619 -0.000140557 4.51581
27.4111 2.49933 -0.00117614 -0.000863431 -3.82289e-05 8.0281
28.4078 2.49933 -0.000649833 -0.000503637 0.000310883 17.0597
29.4046 2.49933 -0.000784392 7.48565e-05 0.000480955 17.5615
30.4014 2.49933 -0.000349823 0.000382699 -0.000296917 15.5544
31.3981 2.49933 -0.00062959 6.01405e-05 -0.000514296 18.565
32.3949 2.49933 -0.000158467 0.000159933 0.000242781 16.558
33.3917 2.49933 0.00148182 0.000712198 -0.000699912 6.02108
34.3884 2.49933 0.000300789 0.000351609 -0.00120372 8.0281
35.3852 2.49933 -0.00015437 -1.47426e-05 0.00116338 7.02459
36.382 2.49933 -0.000904685 0.000570713 -0.000516132 11.0386
37.3787 2.49933 -0.000393602 -6.93734e-05 -0.000763365 23.5825
38.3755 2.49933 0.00167492 -0.000101701 0.000395772 11.0386
39.3723 2.49933 -0.00126518 -0.000495107 0.00020153 19.0667
40.369 2.49933 -0.000255184 -0.000197622 -0.000468991 20.0703
41.3658 2.49933 0.000903082 0.000720401 0.00013445 6.02108
