y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
24.4208 4.4988 -0.000683886 0.000325776 0.00113621 18.0632
25.4175 4.4988 -0.00053779 0.000779034 -0.0004213 13.5474
26.4143 4.4988 1.94983e-05 -0.000117503 -0.000422753 16.0562
27.4111 4.4988 0.000752966 0.000426683 -0.000170279 17.5615
28.4078 4.4988 0.000157697 -0.000230675 -0.000715498 11.0386
29.4046 4.4988 -0.00135312 -0.000427035 0.000324768 8.52986
30.4014 4.4988 0.000470047 0.000593003 0.00212284 7.52634
31.3981 4.4988 0.000248554 0.00195535 -0.0010043 7.52634
32.3949 4.4988 -0.000432109 -0.000289495 4.47072e-05 14.0492
33.3917 4.4988 -0.000147562 0.000663423 -3.54823e-05 23.0808
34.3884 4.4988 -0.000336145 -0.000199988 -0.000958284 13.5474
35.3852 4.4988 0.000102542 -0.000750783 -0.000528572 15.0527
36.382 4.4988 -0.000927772 0.000958705 -5.07372e-05 25.0878
37.3787 4.4988 2.74473e-05 -0.000881558 2.38092e-05 6.52283
38.3755 4.4988 0.000572596 0.000237129 0.00124398 5.51932
39.3723 4.4988 0.00035794 0.000477991 -0.000870939 7.52634
40.369 4.4988 3.78836e-05 6.69275e-05 -0.00034042 13.0457
41.3658 4.4988 0.00020878 0.000222371 -0.000520101 26.0913
42.3626 4.4988 -0.000572381 -0.000469893 -0.00110459 10.5369
43.3593 4.4988 0.000105405 0.000478083 0.000418275 13.0457
44.3561 4.4988 0.000117906 -0.000108704 -6.75384e-05 25.0878
45.3529 4.4988 -0.000988271 0.000193917 0.000561813 9.03161
46.3496 4.4988 -0.00025813 0.000918168 -0.00246213 7.52634
