# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw v_locF v_locFUP c_wallTemp c_wallPE c_UPwallTemp c_UPwallPE
34759300 219.606 -625127 38678.7 80.5538 -287.966 218.678 -1.19199e+06 217.261 -1.19057e+06
34759400 220.973 -625376 38919.3 57.7702 -174.535 216.761 -1.19198e+06 218.254 -1.19056e+06
34759500 220.912 -625329 38908.3 253.51 -490.908 220.289 -1.192e+06 213.952 -1.19054e+06
34759600 220.035 -625177 38753.8 225.264 -312.477 218.102 -1.192e+06 214.726 -1.19052e+06
34759700 220.579 -625254 38849.6 67.3899 -328.767 218.604 -1.192e+06 218.464 -1.19057e+06
34759800 220.407 -625281 38819.1 22.4434 -224.86 219.476 -1.19196e+06 222.521 -1.19059e+06
34759900 219.046 -625032 38579.3 252.374 -250.14 225.027 -1.19201e+06 220.314 -1.1906e+06
34760000 220.274 -625299 38795.7 97.7919 -149.197 221.837 -1.19196e+06 222.607 -1.19061e+06
34760100 220.631 -625342 38858.7 117.627 -276.792 222.773 -1.19199e+06 214.109 -1.19055e+06
34760200 219.662 -625175 38688.1 161.775 -169.228 218.233 -1.19194e+06 222.533 -1.19062e+06
34760300 220.028 -625230 38752.4 261.458 -206.98 222.005 -1.19201e+06 221.464 -1.19059e+06
34760400 220.234 -625235 38788.7 190.434 -7.00038 221.481 -1.192e+06 216.958 -1.19058e+06
34760500 220.384 -625203 38815.5 171.832 -199.219 220.994 -1.19203e+06 218.98 -1.1906e+06
34760600 220.012 -625189 38750.7 88.2938 -79.1777 220.022 -1.19198e+06 222.113 -1.1906e+06
34760700 219.547 -625163 38668.2 100.488 -128.996 223.649 -1.192e+06 220.43 -1.19055e+06
34760800 219.076 -625073 38584.8 199.263 -137.859 219.605 -1.19197e+06 222.708 -1.19058e+06
34760900 219.886 -625221 38727.6 75.5913 -227.93 221.052 -1.19197e+06 216.147 -1.19054e+06
34761000 219.218 -625084 38609.9 175.986 -128.052 222.072 -1.19201e+06 218.048 -1.19056e+06
34761100 220.205 -625278 38783.9 139.368 -271.611 223.119 -1.19202e+06 216.828 -1.19054e+06
34761200 220.039 -625257 38754.6 202.87 -202.999 223.767 -1.19201e+06 220.481 -1.19058e+06
34761300 219.098 -625066 38589 116.416 -148.624 221.769 -1.19199e+06 218.58 -1.1906e+06
34761400 220.208 -625239 38784.1 91.6799 -12.9333 219.477 -1.19198e+06 218.691 -1.1906e+06
34761500 220.54 -625292 38842.5 259.691 -126.272 219.601 -1.192e+06 215.958 -1.19057e+06
34761600 219.662 -625185 38688.2 45.9486 -35.9376 219.405 -1.19198e+06 222.135 -1.19058e+06
34761700 219.382 -625198 38639.2 381.512 -235.203 221.412 -1.19198e+06 221.814 -1.19055e+06
34761800 219.041 -625089 38579.1 5.24894 -193.473 218.657 -1.19198e+06 223.478 -1.1906e+06
34761900 218.665 -625008 38513.1 239.563 -166.104 221.407 -1.19202e+06 220.687 -1.19058e+06
34762000 218.818 -625083 38540 109.563 -12.57 222.63 -1.19203e+06 221.993 -1.19054e+06
34762100 220.057 -625312 38758.2 152.28 -243.178 217.246 -1.19195e+06 217.705 -1.19055e+06
34762200 220.776 -625431 38885.4 129.502 -73.7972 218.027 -1.19196e+06 220.807 -1.19058e+06
34762300 220.018 -625302 38751.3 123.796 -315.009 220.472 -1.19197e+06 222.769 -1.19062e+06
34762400 221.171 -625522 38953.8 -64.7672 -133.677 218.115 -1.19198e+06 221.831 -1.19058e+06
34762500 220.656 -625370 38863.1 96.4759 -73.7594 220.381 -1.19203e+06 217.182 -1.19058e+06
34762600 219.961 -625248 38741.3 150.803 -83.5478 215.379 -1.19198e+06 218.537 -1.19059e+06
34762700 221.289 -625511 38974.8 191.369 -211.818 216.913 -1.192e+06 222.591 -1.19059e+06
34762800 220.6 -625358 38853.3 91.7052 -154.861 216.445 -1.19199e+06 214.74 -1.19054e+06
34762900 219.355 -625154 38634.1 108.819 24.9588 218.697 -1.19197e+06 218.21 -1.19059e+06
34763000 219.69 -625229 38693 55.8932 -163.073 223.425 -1.19202e+06 216.744 -1.19054e+06
34763100 219.079 -625056 38585.2 2.1808 -247.019 220.774 -1.192e+06 216.597 -1.19059e+06
34763200 220.307 -625255 38801.5 103.427 -110.888 216.66 -1.19199e+06 221.947 -1.19062e+06
34763300 221.167 -625411 38953.3 32.2725 -178.91 214.923 -1.19197e+06 222.396 -1.1906e+06
34763400 219.879 -625193 38726.2 259.134 -166.829 218.406 -1.19199e+06 219.461 -1.19058e+06
34763500 220.197 -625176 38782.3 222.705 -125.933 215.801 -1.19198e+06 217.025 -1.19059e+06
34763600 219.488 -625059 38658 22.0212 -180.274 218.807 -1.192e+06 217.184 -1.19058e+06
34763700 219.761 -625094 38705.8 378.521 -244.106 221.34 -1.19202e+06 213.915 -1.19055e+06
34763800 220.224 -625150 38786.9 247.418 -256.655 218.58 -1.19199e+06 219.846 -1.19061e+06
34763900 219.731 -625060 38700.6 130.465 -46.5312 220.475 -1.19201e+06 219.142 -1.19059e+06
34764000 220.068 -625128 38759.4 314.37 -235.597 219.947 -1.19201e+06 220.877 -1.19058e+06
34764100 219.637 -625077 38683.5 35.9484 -194.087 219.835 -1.19198e+06 218.742 -1.19056e+06
34764200 220.151 -625125 38774.3 152.408 -171.054 216.646 -1.19198e+06 220.434 -1.1906e+06
34764300 219.624 -625045 38681.9 101.693 -23.3705 221.612 -1.19201e+06 218.627 -1.19057e+06
34764400 219.976 -625144 38743.6 50.9111 -328.8 217.971 -1.19198e+06 217.284 -1.19054e+06
34764500 219.758 -625100 38704.8 122.198 -137.071 220.673 -1.192e+06 219.934 -1.19057e+06
34764600 220.534 -625251 38841.5 146.802 -30.4729 221.216 -1.192e+06 219.137 -1.19055e+06
34764700 219.811 -625086 38714.3 340.881 -271.399 217.897 -1.19199e+06 222.035 -1.1906e+06
34764800 219.66 -625073 38688.4 162.698 -30.3237 223.349 -1.19202e+06 218.96 -1.19057e+06
34764900 219.633 -625087 38683.5 381.421 -105.033 219.265 -1.19199e+06 221.149 -1.19058e+06
34765000 220.031 -625131 38753.6 78.0363 -140.195 225.869 -1.19204e+06 213.926 -1.19055e+06
34765100 221.24 -625348 38965.8 129.386 -206.558 217.625 -1.19197e+06 224.442 -1.19062e+06
34765200 220.395 -625227 38817.1 140.078 -149.058 218.192 -1.19197e+06 222.064 -1.19059e+06
34765300 220.161 -625209 38775.8 260.802 -174.895 223.799 -1.19202e+06 222.287 -1.19057e+06
34765400 220.38 -625208 38814.4 213.551 -396.783 215.872 -1.19198e+06 220.753 -1.19057e+06
34765500 218.862 -624969 38546.9 346.565 -82.647 218.504 -1.19198e+06 220.45 -1.19056e+06
34765600 220.099 -625148 38764.7 261.804 -123.887 218.651 -1.19198e+06 220.801 -1.1906e+06
34765700 219.51 -624995 38661.1 184.567 -247.415 215.059 -1.19196e+06 219.11 -1.1906e+06
34765800 220.899 -625235 38905.9 165.923 -167.71 217.696 -1.19198e+06 217.163 -1.19057e+06
34765900 219.726 -625053 38699.3 20.5625 -222.033 220.72 -1.19199e+06 219.288 -1.19057e+06
34766000 220.455 -625196 38828.1 144.601 -7.93868 220.857 -1.192e+06 223.099 -1.19058e+06
34766100 219.475 -625008 38655.6 136.054 -169.203 220.985 -1.19199e+06 216.494 -1.19054e+06
34766200 220.119 -625143 38770.1 172.863 -85.981 220.435 -1.19197e+06 222.725 -1.19059e+06
34766300 219.739 -625083 38702.6 99.5093 -2.91973 224.142 -1.19202e+06 215.072 -1.1905e+06
34766400 220.661 -625220 38865.1 197.976 -60.4789 220.869 -1.19197e+06 217.18 -1.19057e+06
34766500 219.64 -625060 38685 201.464 -108.511 219.966 -1.192e+06 222.592 -1.19056e+06
34766600 220.373 -625151 38813.5 121.125 9.96124 220.494 -1.19202e+06 223.085 -1.19058e+06
34766700 218.89 -624942 38552.4 260.967 -68.6056 220.724 -1.19198e+06 220.233 -1.19054e+06
34766800 220.776 -625237 38884.6 176.618 -275.122 221.548 -1.19199e+06 218.806 -1.19057e+06
34766900 220.418 -625165 38821.6 126.858 -85.104 217.297 -1.19198e+06 221.735 -1.19058e+06
34767000 219.706 -625047 38696.2 415.491 -95.0644 215.62 -1.19194e+06 219.465 -1.19057e+06
34767100 220.201 -625071 38783.5 250.402 -81.959 213.607 -1.19195e+06 217.108 -1.19058e+06
34767200 219.613 -624992 38679.9 276.653 -315.314 220.891 -1.19201e+06 219.592 -1.19059e+06
34767300 220.088 -625111 38763.5 85.4286 -206.884 215.76 -1.19194e+06 220.166 -1.19058e+06
34767400 219.889 -625062 38728.4 416.992 -23.0248 217.784 -1.192e+06 223.495 -1.19059e+06
34767500 219.873 -625098 38725.8 148.336 -49.3472 223.036 -1.19201e+06 219.747 -1.19056e+06
34767600 218.916 -624948 38556.8 268.499 -221.494 221.595 -1.192e+06 225.535 -1.1906e+06
34767700 220.384 -625179 38816 56.4977 -217.88 219.834 -1.19201e+06 216.657 -1.19053e+06
34767800 221.201 -625350 38959.7 223.689 -161.566 218.784 -1.192e+06 223.394 -1.19057e+06
34767900 220.413 -625211 38821.6 204.356 -46.1888 217.813 -1.19199e+06 217.927 -1.19052e+06
34768000 220.73 -625254 38878.5 159.798 -137.531 219.903 -1.19199e+06 219.898 -1.19057e+06
34768100 220.832 -625254 38895.8 -2.65686 -93.3435 219.542 -1.192e+06 219.3 -1.19057e+06
34768200 220.802 -625240 38890 219.057 -296.094 221.408 -1.192e+06 221.589 -1.19061e+06
34768300 220.486 -625213 38834 128.831 -242.017 217.698 -1.19195e+06 219.806 -1.19059e+06
34768400 220.843 -625294 38896.8 111.791 -55.3204 218.375 -1.19198e+06 224.195 -1.19059e+06
34768500 220.263 -625174 38795 204.256 -139.642 223.145 -1.192e+06 216.262 -1.19058e+06
34768600 220.033 -625150 38753.4 155.485 -403.605 218.475 -1.19198e+06 220.562 -1.19059e+06
34768700 218.911 -624931 38556.3 27.4308 -204.163 217.427 -1.19197e+06 219.974 -1.1906e+06
34768800 219.886 -625058 38727.5 -0.833405 -70.0735 221.241 -1.19205e+06 216.814 -1.19057e+06
34768900 220.228 -625173 38787.7 120.873 -207.361 221.991 -1.19202e+06 218.418 -1.19056e+06
34769000 220.02 -625124 38751.3 197.997 -304.655 219.55 -1.19201e+06 226.331 -1.19063e+06
34769100 219.614 -625036 38679.6 53.7372 -241.974 221.408 -1.19202e+06 217.135 -1.19057e+06
34769200 219.449 -625016 38651.3 111.257 -238.918 218.76 -1.192e+06 224.39 -1.19061e+06
34769300 219.793 -625058 38711.7 130.68 -58.1678 216.482 -1.19197e+06 215.031 -1.19055e+06
34769400 221.124 -625311 38946 218.608 -327.267 217.307 -1.19196e+06 222.079 -1.19061e+06
34769500 219.682 -625087 38692.3 159.473 -151.872 219.365 -1.19197e+06 223.31 -1.19062e+06
34769600 220.323 -625218 38805.3 216.576 138.754 222.019 -1.19201e+06 219.26 -1.19055e+06
34769700 221.788 -625398 39063.2 243.941 -191.788 216.495 -1.19201e+06 221.689 -1.19059e+06
34769800 219.432 -625019 38647.7 170.139 -184.567 216.802 -1.19198e+06 225.041 -1.19062e+06
34769900 220.945 -625255 38914 133.788 -79.5295 217.577 -1.19201e+06 218.667 -1.19056e+06
34770000 219.909 -625056 38731.7 -14.1732 -185.951 218.08 -1.19201e+06 222.477 -1.1906e+06
34770100 220.575 -625240 38848.9 171.392 -61.5372 219.49 -1.19199e+06 217.936 -1.19053e+06
34770200 219.848 -625141 38720.7 86.5036 -77.7542 214.589 -1.19194e+06 221.434 -1.19056e+06
34770300 219.903 -625043 38730.4 203.046 -15.3083 215.068 -1.19201e+06 216.556 -1.19057e+06
34770400 220.413 -625147 38820.2 198.586 -185.931 219.057 -1.192e+06 221.071 -1.19061e+06
34770500 221.655 -625313 39039.2 68.2712 -207.079 218.88 -1.19201e+06 222.998 -1.19064e+06
34770600 219.935 -625057 38736.1 42.3871 -21.8808 219.793 -1.192e+06 217.565 -1.19055e+06
34770700 221.171 -625259 38953.7 205.118 -94.8867 220.909 -1.19197e+06 217.542 -1.1906e+06
34770800 220.696 -625204 38870.2 42.3401 -202.85 218.238 -1.19197e+06 220.794 -1.19057e+06
34770900 220.222 -625152 38786.6 310.625 -97.804 223.588 -1.19199e+06 220.315 -1.19057e+06
34771000 220.373 -625129 38813.2 17.9709 -45.3694 220.339 -1.192e+06 219.488 -1.19059e+06
34771100 219.351 -625007 38633.5 160.054 -197.211 222.783 -1.192e+06 224.374 -1.1906e+06
34771200 220.349 -625200 38809.1 171.372 -137.519 219.557 -1.19197e+06 221.191 -1.19059e+06
34771300 220.218 -625151 38786.1 206.204 -106.255 219.061 -1.19197e+06 214.519 -1.19055e+06
34771400 221.194 -625307 38958 136.334 -46.4149 219.908 -1.192e+06 216.889 -1.19057e+06
34771500 219.535 -625000 38665.4 75.2142 -340.753 219.939 -1.192e+06 221.167 -1.19061e+06
34771600 219.419 -625040 38645 185.439 9.32676 219.557 -1.192e+06 220.383 -1.19054e+06
34771700 220.323 -625130 38804.4 357.057 -230.711 218.989 -1.19201e+06 220.392 -1.19059e+06
34771800 220.253 -625112 38792 121.47 -58.1006 218.054 -1.19201e+06 221.609 -1.1906e+06
34771900 218.957 -624894 38563.9 36.5496 -240.858 218.193 -1.192e+06 220.755 -1.19058e+06
34772000 219.222 -624936 38610.4 164.953 -250.246 218.785 -1.192e+06 220.16 -1.19058e+06
34772100 221.077 -625266 38937 3.56564 -125.697 219.285 -1.19198e+06 218.618 -1.19058e+06
34772200 218.775 -624862 38531.6 393.16 -101.737 218.45 -1.19194e+06 219.487 -1.1906e+06
34772300 218.609 -624779 38502.4 227.434 -102.248 220.162 -1.19204e+06 219.65 -1.19057e+06
34772400 218.548 -624775 38491.8 191.163 74.0899 215.195 -1.19197e+06 221.253 -1.19058e+06
34772500 219.762 -624986 38705.9 182.525 -284.753 220.757 -1.19201e+06 216.288 -1.19055e+06
34772600 220.209 -625100 38784.4 254.944 -166.26 217.115 -1.19195e+06 217.112 -1.19054e+06
34772700 219.52 -624931 38662.8 173.524 -179.22 216.241 -1.19197e+06 221.354 -1.19061e+06
34772800 220.596 -625138 38852.8 484.38 -183.163 220.604 -1.19199e+06 219.756 -1.19059e+06
34772900 219.523 -624965 38663.6 154.816 -29.2635 216.281 -1.19195e+06 218.077 -1.19057e+06
34773000 219.524 -625000 38664.3 71.7561 -159.665 221.897 -1.19198e+06 220.073 -1.19057e+06
34773100 219.876 -625021 38726.2 178.649 -420.887 217.199 -1.19201e+06 225.239 -1.19059e+06
34773200 219.808 -624990 38713.7 111.611 -200.16 220.864 -1.19201e+06 218.122 -1.19057e+06
34773300 220.424 -625108 38822.2 262.846 -117.735 221.252 -1.19199e+06 221.471 -1.19061e+06
34773400 220.633 -625175 38859.1 244.095 -56.1149 218.571 -1.19196e+06 221.072 -1.19059e+06
34773500 219.9 -625033 38730.2 98.9145 -74.5613 220.482 -1.19197e+06 218.823 -1.19059e+06
34773600 219.434 -624975 38648.3 106.694 -147.443 222.714 -1.19201e+06 213.99 -1.19053e+06
34773700 219.54 -625042 38666.6 163.998 -363.096 224.063 -1.192e+06 219.816 -1.19056e+06
34773800 219.93 -625021 38735.2 81.7254 -280.436 221.18 -1.19202e+06 219.248 -1.1906e+06
34773900 220.463 -625145 38828.9 75.3871 -148.991 221.451 -1.19199e+06 217.095 -1.19058e+06
34774000 219.617 -625013 38680.1 160.876 -167.479 221.013 -1.19197e+06 219.258 -1.19059e+06
34774100 220.33 -625097 38805.4 154.758 -151.813 224.178 -1.19203e+06 218.534 -1.19059e+06
34774200 220.293 -625135 38799.1 202.026 -199.548 220.168 -1.19197e+06 217.34 -1.19056e+06
34774300 219.1 -624904 38588.9 210.319 -417.205 221.191 -1.192e+06 219.959 -1.19059e+06
34774400 219.322 -624962 38628.1 187.993 -351.039 220.235 -1.192e+06 218.047 -1.19056e+06
34774500 220.654 -625209 38862.6 297.73 -54.7525 221.703 -1.19201e+06 214.926 -1.19053e+06
34774600 220.041 -625071 38754.6 287.831 -108.775 222.564 -1.19203e+06 219.923 -1.19059e+06
34774700 219.987 -625132 38745.2 227.523 -113.943 221.974 -1.192e+06 222.009 -1.19057e+06
34774800 219.686 -625107 38692.4 251.896 -172.735 219.851 -1.19198e+06 218.255 -1.19053e+06
34774900 220.606 -625216 38854.6 155.09 -17.1846 218.923 -1.192e+06 220.45 -1.19058e+06
34775000 220.042 -625072 38755.1 169.651 -322.051 220.361 -1.19202e+06 214.518 -1.19056e+06
34775100 220.144 -625119 38773.3 176.551 -70.6139 219.592 -1.19198e+06 219.382 -1.1906e+06
34775200 220.857 -625247 38899.3 185.399 -42.245 218.403 -1.19198e+06 219.33 -1.19058e+06
34775300 220.279 -625215 38797.6 24.6819 -61.7366 217.484 -1.19195e+06 220.758 -1.19056e+06
34775400 220.441 -625234 38825.6 147.423 -253.034 222.377 -1.19201e+06 221.92 -1.19058e+06
34775500 220.16 -625180 38775.7 138.465 -142.437 218.071 -1.19197e+06 222.247 -1.19058e+06
34775600 219.695 -625135 38693.9 146.798 -234.382 221.732 -1.19201e+06 222.356 -1.19056e+06
34775700 220.343 -625225 38808.3 -20.3675 -106.35 215.837 -1.19195e+06 220.467 -1.19059e+06
34775800 220.033 -625158 38753.9 324.327 -382.183 215.605 -1.19197e+06 218.368 -1.19056e+06
34775900 219.681 -625143 38691.5 71.5962 -11.7512 217.519 -1.19196e+06 219.75 -1.19056e+06
34776000 220.057 -625244 38757.7 350.707 -172.444 216.619 -1.19195e+06 220.62 -1.19056e+06
34776100 219.634 -625228 38683.2 308.035 -202.49 221.442 -1.19195e+06 219.222 -1.19055e+06
34776200 220.553 -625319 38844.7 136.411 -160.518 224.302 -1.19203e+06 219.565 -1.19058e+06
34776300 219.684 -625141 38691.8 127.09 -178.466 221.446 -1.19201e+06 219.112 -1.19059e+06
34776400 220.551 -625327 38844.5 -85.7755 -123.605 219.58 -1.19201e+06 220.5 -1.19056e+06
34776500 219.731 -625202 38700.4 129.945 -365.466 219.345 -1.19196e+06 218.765 -1.19057e+06
34776600 219.475 -625127 38655 37.8134 -179.795 220.025 -1.192e+06 221.767 -1.19059e+06
34776700 219.235 -625065 38612.8 128.142 -74.1213 221.249 -1.19201e+06 218.297 -1.19057e+06
34776800 219.137 -625059 38595.7 219.052 -327.951 220.988 -1.19199e+06 224.345 -1.19064e+06
34776900 219.441 -625135 38649.6 139.615 -333.846 219.793 -1.19199e+06 220.492 -1.19058e+06
34777000 221.079 -625456 38938.1 193.174 -176.349 223.353 -1.19199e+06 218.135 -1.19058e+06
34777100 221.184 -625463 38956.2 157.106 -198.535 224.961 -1.19203e+06 216.088 -1.19056e+06
34777200 219.352 -625167 38634 192.817 -270.844 219.069 -1.19196e+06 220.11 -1.19059e+06
34777300 219.158 -625158 38599.6 123.108 -38.488 224.781 -1.192e+06 216.623 -1.19055e+06
34777400 219.68 -625237 38691 228.116 -52.1181 225.574 -1.19204e+06 222.343 -1.19058e+06
34777500 219.522 -625197 38663.2 225.126 -232.231 217.424 -1.19197e+06 219.435 -1.19058e+06
34777600 218.89 -625058 38552 185.113 -71.4239 219.669 -1.19199e+06 217.461 -1.19059e+06
34777700 219.548 -625158 38668.1 178.317 -113.313 222.738 -1.19203e+06 218.667 -1.1906e+06
34777800 218.908 -625047 38555.4 81.2827 -228.716 221.479 -1.19203e+06 221.182 -1.19061e+06
34777900 218.502 -624927 38483.6 246.965 -233.429 219.38 -1.19204e+06 215.73 -1.19058e+06
34778000 220.23 -625274 38787.9 148.408 -21.1428 223.668 -1.19204e+06 220.986 -1.19061e+06
34778100 219.402 -625117 38642.3 -46.1194 -218.004 219.598 -1.19201e+06 217.212 -1.19058e+06
34778200 221.011 -625328 38925.6 153.436 -136.594 215.183 -1.19201e+06 221.209 -1.19063e+06
34778300 221.331 -625449 38981.9 181.859 -94.4736 220.297 -1.19203e+06 220.26 -1.19056e+06
34778400 219.817 -625171 38715.4 285.763 -376.308 217.545 -1.192e+06 222.752 -1.1906e+06
34778500 219.094 -625088 38588.3 95.2023 -144.43 220.545 -1.19198e+06 220.976 -1.19059e+06
34778600 219.235 -625050 38613.3 202.398 -156.968 220.316 -1.19202e+06 216.553 -1.19055e+06
34778700 219.11 -625034 38591.3 143.351 -335.311 220.819 -1.19203e+06 219.216 -1.19056e+06
34778800 219.772 -625156 38708 62.2755 -138.77 217.562 -1.19199e+06 224.685 -1.19061e+06
34778900 218.853 -625008 38546.4 310.634 70.6439 220.333 -1.192e+06 218.498 -1.19055e+06
34779000 219.694 -625154 38694.1 5.68028 -66.6765 222.775 -1.19202e+06 220.434 -1.19058e+06
34779100 220.584 -625299 38850.8 403.968 -328.534 218.58 -1.192e+06 222.318 -1.1906e+06
34779200 219.624 -625110 38681.7 69.7961 -170.09 218.487 -1.19199e+06 218.21 -1.19058e+06
34779300 220.433 -625244 38823.7 100.768 -126.639 220.14 -1.19201e+06 224.873 -1.19064e+06
34779400 220.078 -625222 38761.5 237.202 -118.919 217.593 -1.19195e+06 220.134 -1.1906e+06
34779500 219.996 -625219 38746.8 318.329 -408.651 222.821 -1.19201e+06 216.087 -1.19054e+06
34779600 220.16 -625249 38775.8 86.7136 92.0907 219.844 -1.19199e+06 220.697 -1.19058e+06
34779700 220.079 -625226 38761.6 138.036 -160.509 218.127 -1.19196e+06 217.879 -1.19059e+06
34779800 220.679 -625327 38867.2 18.1278 -18.6148 220.509 -1.19201e+06 221.169 -1.19059e+06
34779900 220.904 -625312 38907 308.271 -128.183 217.9 -1.192e+06 218.783 -1.19061e+06
34780000 219.575 -625087 38672.8 305.974 -96.3486 219.429 -1.19203e+06 218.912 -1.19058e+06
34780100 219.179 -625029 38602.9 129.252 -227.527 219.814 -1.19202e+06 218.105 -1.19057e+06
34780200 220.143 -625177 38772.9 80.4112 -86.1511 219.37 -1.19199e+06 221.616 -1.19064e+06
34780300 219.829 -625127 38717.6 142.826 -42.8963 222.461 -1.19203e+06 216.617 -1.19057e+06
34780400 220.517 -625193 38838.5 -64.5984 -108.845 219.266 -1.19203e+06 215.141 -1.19057e+06
34780500 219.624 -625122 38681.7 327.793 -172.885 219.306 -1.19195e+06 219.07 -1.1906e+06
34780600 221.427 -625479 38999.1 97.1887 -124.663 220.419 -1.19198e+06 222.842 -1.19058e+06
34780700 220.223 -625239 38787.2 77.3189 -198.834 224.467 -1.19199e+06 220.911 -1.19062e+06
34780800 220.921 -625335 38910.6 126.46 -357.623 224.053 -1.19204e+06 219.7 -1.1906e+06
34780900 219.783 -625108 38710.4 164.94 -224.196 220.203 -1.19202e+06 215.622 -1.19057e+06
34781000 219.717 -625193 38699.1 48.0997 -176.843 220.997 -1.19202e+06 221.63 -1.19056e+06
34781100 219.827 -625194 38718.3 270.066 28.6834 220.44 -1.192e+06 219.379 -1.19058e+06
34781200 219.133 -625089 38595.1 270.514 -30.6953 220.415 -1.192e+06 219.181 -1.19056e+06
34781300 218.628 -624991 38505.9 166.271 -99.7729 221.129 -1.19203e+06 221.972 -1.19057e+06
34781400 219.683 -625222 38691.9 161.586 -160.198 222.894 -1.19203e+06 220.586 -1.19053e+06
34781500 220.371 -625384 38813.3 176.765 -100.356 220.59 -1.19198e+06 222.692 -1.19056e+06
34781600 219.405 -625152 38643.2 346.141 19.6996 222.806 -1.19199e+06 221.549 -1.19062e+06
34781700 219.616 -625166 38680.7 189.098 -59.6612 219.413 -1.19202e+06 220.883 -1.19057e+06
34781800 219.091 -625043 38588.2 353.993 -267.656 215.058 -1.19197e+06 217.204 -1.19058e+06
34781900 219.766 -625178 38707.3 271.894 -212.908 225.363 -1.19205e+06 220.309 -1.1906e+06
34782000 219.938 -625234 38737.6 155.69 -122.352 219.409 -1.192e+06 217.992 -1.19055e+06
34782100 219.59 -625115 38676.2 146.237 -43.1915 220.818 -1.19201e+06 218.227 -1.1906e+06
34782200 219.094 -625054 38588.7 155.208 -247.702 220.227 -1.19199e+06 219.314 -1.19059e+06
34782300 219.736 -625192 38701.6 162.941 -266.188 222.096 -1.19202e+06 218.175 -1.19054e+06
34782400 219.041 -625086 38579.1 313.297 -432.672 222.609 -1.19202e+06 219.078 -1.19056e+06
34782500 221.188 -625469 38957.2 326.242 -101.401 220.256 -1.19199e+06 223.226 -1.19061e+06
34782600 219.764 -625247 38706.3 48.2207 -191.208 219.354 -1.19196e+06 217.926 -1.19056e+06
34782700 218.899 -625084 38554.3 144.539 -394.57 220.704 -1.19199e+06 223.961 -1.19061e+06
34782800 220.618 -625388 38857.2 300.731 -133.939 219.796 -1.19199e+06 218.788 -1.19056e+06
34782900 220.202 -625305 38783.5 303.961 -158.321 221.376 -1.19203e+06 220.947 -1.19056e+06
34783000 219.213 -625160 38609.1 119.205 -262.332 220.755 -1.192e+06 221.036 -1.19056e+06
34783100 218.854 -625077 38545.7 222.589 -154.631 219.827 -1.19201e+06 219.058 -1.19054e+06
34783200 219.4 -625204 38642.1 279.222 -89.946 222.701 -1.19201e+06 221.557 -1.19057e+06
34783300 219.952 -625243 38739.2 191.79 -219.799 215.285 -1.19196e+06 221.148 -1.19062e+06
34783400 219.333 -625113 38630.3 183.267 52.5109 221.332 -1.19204e+06 222.767 -1.19061e+06
34783500 218.745 -625073 38526.6 188.328 -273.415 220.193 -1.19199e+06 221.393 -1.19057e+06
34783600 219.267 -625153 38618.7 219.32 -197.16 219.707 -1.19199e+06 220.238 -1.19058e+06
34783700 218.911 -625140 38555.6 170.528 -251.354 221.919 -1.192e+06 219.242 -1.19054e+06
34783800 219.107 -625132 38590.4 -123.586 -167.436 221.086 -1.19201e+06 222.89 -1.19059e+06
34783900 218.797 -625053 38536 280.299 -43.0811 220.326 -1.19199e+06 221.551 -1.19061e+06
34784000 219.21 -625101 38608.4 291.181 -333.78 215.076 -1.19198e+06 219.33 -1.19058e+06
34784100 218.986 -625105 38569 318.707 -78.501 222.997 -1.192e+06 221.371 -1.19058e+06
34784200 219.099 -625122 38589 148.866 -167.807 218.247 -1.19196e+06 220.511 -1.19059e+06
34784300 218.543 -624983 38491 118.258 29.7778 219.806 -1.19199e+06 217.096 -1.19058e+06
34784400 219.485 -625139 38656.9 79.0148 -175.972 217.949 -1.19199e+06 220.974 -1.1906e+06
34784500 219.288 -625092 38622.1 111.413 -142.007 218.131 -1.19203e+06 218.966 -1.19055e+06
34784600 220.142 -625233 38772.7 240.732 -4.26028 220.164 -1.19202e+06 222.809 -1.19062e+06
34784700 220.216 -625243 38785.9 189.627 -96.4175 219.769 -1.19203e+06 219.101 -1.19056e+06
34784800 219.677 -625197 38690.9 252.255 -233.518 219.015 -1.192e+06 225.147 -1.19059e+06
34784900 220.376 -625253 38814 70.3501 2.95813 218.115 -1.19201e+06 219.459 -1.19057e+06
34785000 218.937 -625021 38560.3 18.4449 -434.248 217.035 -1.19198e+06 219.589 -1.19057e+06
34785100 219.639 -625102 38683.9 229.689 -246.74 219.468 -1.192e+06 222.273 -1.19062e+06
34785200 218.985 -624987 38568.6 150.185 -78.6197 219.221 -1.19201e+06 219.772 -1.19058e+06
34785300 220.49 -625239 38833.8 101.101 -129.177 221.837 -1.19203e+06 217.182 -1.19056e+06
34785400 218.772 -624940 38531.5 82.7714 -319.688 217.23 -1.19197e+06 218.863 -1.19058e+06
34785500 219.482 -625072 38656.7 262.916 -323.336 218.978 -1.19199e+06 221.69 -1.19058e+06
34785600 218.716 -624985 38521.8 104.714 -344.526 223.427 -1.19201e+06 226.024 -1.1906e+06
34785700 218.816 -625017 38539 66.2223 -63.403 222.675 -1.19198e+06 219.351 -1.19057e+06
34785800 220.195 -625255 38782.7 169.022 30.2891 219.967 -1.19198e+06 220.952 -1.19058e+06
34785900 218.842 -625038 38543.8 31.4922 -188.929 223.295 -1.19202e+06 219.453 -1.19056e+06
