LAMMPS data file

78447	atoms

3	atom types

0	86.24	xlo xhi
0	86.24	ylo yhi
-100	370	zlo zhi

Masses

1   18.015
2   195.084
3   195.084

Atoms

267	267	1	0	3	12.2489	85.1943
268	268	1	0	3	12.2489	88.365
269	269	1	0	3	12.2489	91.5358
270	270	1	0	3	12.2489	94.7065
271	271	1	0	3	12.2489	97.8772
272	272	1	0	3	12.2489	101.048
273	273	1	0	3	12.2489	104.219
274	274	1	0	3	12.2489	107.389
275	275	1	0	3	12.2489	110.56
276	276	1	0	3	12.2489	113.731
277	277	1	0	3	12.2489	116.902
278	278	1	0	3	12.2489	120.072
279	279	1	0	3	12.2489	123.243
280	280	1	0	3	12.2489	126.414
281	281	1	0	3	12.2489	129.585
282	282	1	0	3	12.2489	132.755
283	283	1	0	3	12.2489	135.926
284	284	1	0	3	12.2489	139.097
285	285	1	0	3	12.2489	142.267
286	286	1	0	3	12.2489	145.438
287	287	1	0	3	12.2489	148.609
288	288	1	0	3	12.2489	151.78
289	289	1	0	3	12.2489	154.95
290	290	1	0	3	12.2489	158.121
291	291	1	0	3	12.2489	161.292
292	292	1	0	3	12.2489	164.463
293	293	1	0	3	12.2489	167.633
294	294	1	0	3	12.2489	170.804
295	295	1	0	3	12.2489	173.975
296	296	1	0	3	12.2489	177.146
297	297	1	0	3	12.2489	180.316
298	298	1	0	3	12.2489	183.487
299	299	1	0	3	12.2489	186.658
300	300	1	0	3	12.2489	189.828
301	301	1	0	3	12.2489	192.999
302	302	1	0	3	12.2489	196.17
303	303	1	0	3	12.2489	199.341
304	304	1	0	3	12.2489	202.511
305	305	1	0	3	12.2489	205.682
306	306	1	0	3	12.2489	208.853
307	307	1	0	3	12.2489	212.024
308	308	1	0	3	12.2489	215.194
309	309	1	0	3	12.2489	218.365
310	310	1	0	3	12.2489	221.536
311	311	1	0	3	12.2489	224.707
312	312	1	0	3	12.2489	227.877
313	313	1	0	3	12.2489	231.048
314	314	1	0	3	12.2489	234.219
315	315	1	0	3	12.2489	237.389
316	316	1	0	3	12.2489	240.56
317	317	1	0	3	12.2489	243.731
318	318	1	0	3	12.2489	246.902
319	319	1	0	3	12.2489	250.072
320	320	1	0	3	12.2489	253.243
321	321	1	0	3	12.2489	256.414
322	322	1	0	3	12.2489	259.585
323	323	1	0	3	12.2489	262.755
324	324	1	0	3	12.2489	265.926
325	325	1	0	3	12.2489	269.097
326	326	1	0	3	12.2489	272.267
327	327	1	0	3	12.2489	275.438
328	328	1	0	3	12.2489	278.609
329	329	1	0	3	15.3319	21.7797
330	330	1	0	3	15.3319	24.9504
331	331	1	0	3	15.3319	28.1211
332	332	1	0	3	15.3319	31.2919
333	333	1	0	3	15.3319	34.4626
334	334	1	0	3	15.3319	37.6333
335	335	1	0	3	15.3319	40.8041
336	336	1	0	3	15.3319	43.9748
337	337	1	0	3	15.3319	47.1455
338	338	1	0	3	15.3319	50.3163
339	339	1	0	3	15.3319	53.487
340	340	1	0	3	15.3319	56.6577
341	341	1	0	3	15.3319	59.8285
342	342	1	0	3	15.3319	62.9992
343	343	1	0	3	15.3319	66.1699
344	344	1	0	3	15.3319	69.3407
345	345	1	0	3	15.3319	72.5114
346	346	1	0	3	15.3319	75.6821
347	347	1	0	3	15.3319	78.8528
348	348	1	0	3	15.3319	82.0236
349	349	1	0	3	15.3319	85.1943
350	350	1	0	3	15.3319	88.365
351	351	1	0	3	15.3319	91.5358
352	352	1	0	3	15.3319	94.7065
353	353	1	0	3	15.3319	97.8772
354	354	1	0	3	15.3319	101.048
355	355	1	0	3	15.3319	104.219
356	356	1	0	3	15.3319	107.389
357	357	1	0	3	15.3319	110.56
358	358	1	0	3	15.3319	113.731
359	359	1	0	3	15.3319	116.902
360	360	1	0	3	15.3319	120.072
361	361	1	0	3	15.3319	123.243
362	362	1	0	3	15.3319	126.414
363	363	1	0	3	15.3319	129.585
364	364	1	0	3	15.3319	132.755
365	365	1	0	3	15.3319	135.926
366	366	1	0	3	15.3319	139.097
367	367	1	0	3	15.3319	142.267
368	368	1	0	3	15.3319	145.438
369	369	1	0	3	15.3319	148.609
370	370	1	0	3	15.3319	151.78
371	371	1	0	3	15.3319	154.95
372	372	1	0	3	15.3319	158.121
373	373	1	0	3	15.3319	161.292
374	374	1	0	3	15.3319	164.463
375	375	1	0	3	15.3319	167.633
376	376	1	0	3	15.3319	170.804
377	377	1	0	3	15.3319	173.975
378	378	1	0	3	15.3319	177.146
379	379	1	0	3	15.3319	180.316
380	380	1	0	3	15.3319	183.487
381	381	1	0	3	15.3319	186.658
382	382	1	0	3	15.3319	189.828
383	383	1	0	3	15.3319	192.999
384	384	1	0	3	15.3319	196.17
385	385	1	0	3	15.3319	199.341
386	386	1	0	3	15.3319	202.511
387	387	1	0	3	15.3319	205.682
388	388	1	0	3	15.3319	208.853
389	389	1	0	3	15.3319	212.024
390	390	1	0	3	15.3319	215.194
391	391	1	0	3	15.3319	218.365
392	392	1	0	3	15.3319	221.536
393	393	1	0	3	15.3319	224.707
394	394	1	0	3	15.3319	227.877
395	395	1	0	3	15.3319	231.048
396	396	1	0	3	15.3319	234.219
397	397	1	0	3	15.3319	237.389
398	398	1	0	3	15.3319	240.56
399	399	1	0	3	15.3319	243.731
400	400	1	0	3	15.3319	246.902
401	401	1	0	3	15.3319	250.072
402	402	1	0	3	15.3319	253.243
403	403	1	0	3	15.3319	256.414
404	404	1	0	3	15.3319	259.585
405	405	1	0	3	15.3319	262.755
406	406	1	0	3	15.3319	265.926
407	407	1	0	3	15.3319	269.097
408	408	1	0	3	15.3319	272.267
409	409	1	0	3	15.3319	275.438
410	410	1	0	3	15.3319	278.609
411	411	1	0	3	18.4148	21.7797
412	412	1	0	3	18.4148	24.9504
413	413	1	0	3	18.4148	28.1211
414	414	1	0	3	18.4148	31.2919
415	415	1	0	3	18.4148	34.4626
416	416	1	0	3	18.4148	37.6333
417	417	1	0	3	18.4148	40.8041
418	418	1	0	3	18.4148	43.9748
419	419	1	0	3	18.4148	47.1455
420	420	1	0	3	18.4148	50.3163
421	421	1	0	3	18.4148	53.487
422	422	1	0	3	18.4148	56.6577
423	423	1	0	3	18.4148	59.8285
424	424	1	0	3	18.4148	62.9992
425	425	1	0	3	18.4148	66.1699
426	426	1	0	3	18.4148	69.3407
427	427	1	0	3	18.4148	72.5114
428	428	1	0	3	18.4148	75.6821
429	429	1	0	3	18.4148	78.8528
430	430	1	0	3	18.4148	82.0236
431	431	1	0	3	18.4148	85.1943
432	432	1	0	3	18.4148	88.365
433	433	1	0	3	18.4148	91.5358
434	434	1	0	3	18.4148	94.7065
435	435	1	0	3	18.4148	97.8772
436	436	1	0	3	18.4148	101.048
437	437	1	0	3	18.4148	104.219
438	438	1	0	3	18.4148	107.389
439	439	1	0	3	18.4148	110.56
440	440	1	0	3	18.4148	113.731
441	441	1	0	3	18.4148	116.902
442	442	1	0	3	18.4148	120.072
443	443	1	0	3	18.4148	123.243
444	444	1	0	3	18.4148	126.414
445	445	1	0	3	18.4148	129.585
446	446	1	0	3	18.4148	132.755
447	447	1	0	3	18.4148	135.926
448	448	1	0	3	18.4148	139.097
449	449	1	0	3	18.4148	142.267
450	450	1	0	3	18.4148	145.438
451	451	1	0	3	18.4148	148.609
452	452	1	0	3	18.4148	151.78
453	453	1	0	3	18.4148	154.95
454	454	1	0	3	18.4148	158.121
455	455	1	0	3	18.4148	161.292
456	456	1	0	3	18.4148	164.463
457	457	1	0	3	18.4148	167.633
458	458	1	0	3	18.4148	170.804
459	459	1	0	3	18.4148	173.975
460	460	1	0	3	18.4148	177.146
461	461	1	0	3	18.4148	180.316
462	462	1	0	3	18.4148	183.487
463	463	1	0	3	18.4148	186.658
464	464	1	0	3	18.4148	189.828
465	465	1	0	3	18.4148	192.999
466	466	1	0	3	18.4148	196.17
467	467	1	0	3	18.4148	199.341
468	468	1	0	3	18.4148	202.511
469	469	1	0	3	18.4148	205.682
470	470	1	0	3	18.4148	208.853
471	471	1	0	3	18.4148	212.024
472	472	1	0	3	18.4148	215.194
473	473	1	0	3	18.4148	218.365
474	474	1	0	3	18.4148	221.536
475	475	1	0	3	18.4148	224.707
476	476	1	0	3	18.4148	227.877
477	477	1	0	3	18.4148	231.048
478	478	1	0	3	18.4148	234.219
479	479	1	0	3	18.4148	237.389
