52.0374	2.05657	7.69512	238.288	
52.1374	1.38921	-275.985	238.774	
52.2374	0.965342	-96.2107	241.472	
52.3373	0.967573	-35.5523	240.199	
52.4373	1.44403	339.023	240.157	
52.5373	2.13465	162.991	237.231	
52.6373	2.80934	187.452	239.152	
52.7372	3.12453	-303.155	238.036	
52.8372	2.78767	-478.222	234.762	
52.9372	1.98773	160.791	234.385	
53.0371	1.25185	-62.6614	242.997	
53.1371	0.612541	-47.6256	234.242	
53.2371	0.26484	-15.0227	233.956	
53.3371	0.0959286	16.9444	221.264	
53.437	0.0232651	15.0958	199.773	
53.537	0.0050992	2.79827	210.416	
53.637	0.0003187	-2.71383	166.725	
53.737	0	0	nan	
53.8369	0	0	nan	
53.9369	0	0	nan	
54.0369	0	0	nan	
54.1369	0	0	nan	
54.2368	0	0	nan	
54.3368	0	0	nan	
54.4368	0.0003187	-3.50517	484.403	
54.5367	0.0019122	-6.16143	214.951	
54.6367	0.00764879	16.6871	222.451	
54.7367	0.0341009	26.0052	213.745	
54.8367	0.104215	-31.3961	231.013	
54.9366	0.304358	59.8733	235.864	
55.0366	0.689348	-153.824	232.813	
55.1366	1.31113	-10.1462	239.848	
55.2366	2.14995	285.563	235.567	
55.3365	2.78958	66.3198	237.666	
55.4365	3.05378	46.2841	238.961	
55.5365	2.72233	-61.7347	237.798	
55.6365	2.06167	66.184	236.119	
55.7364	1.4179	-230.938	239	
55.8364	1.01092	227.066	239.381	
55.9364	1.05075	-117.387	235.856	
56.0363	1.48004	55.4216	234.77	
56.1363	2.19648	-124.841	237.606	
56.2363	2.75229	-356.785	237.43	
56.3363	3.03211	219.363	239.211	
56.4362	2.72425	-47.909	239.302	
56.5362	2.04095	-121.3	234.525	
56.6362	1.24452	-65.5207	238.158	
56.7362	0.602024	224.719	239.15	
56.8361	0.267708	-20.4581	240.279	
56.9361	0.083818	32.3324	237.605	
57.0361	0.0280456	26.664	248.529	
57.1361	0.0054179	10.4337	212.023	
57.236	0.0012748	-4.79285	377.604	
57.336	0.0003187	-3.63277	643.337	
57.436	0	0	nan	
57.5359	0	0	nan	
57.6359	0	0	nan	
57.7359	0	0	nan	
57.8359	0	0	nan	
57.9358	0	0	nan	
58.0358	0	0	nan	
58.1358	0.0019122	3.86673	245.286	
58.2358	0.00987969	-27.3908	257.565	
58.3357	0.0392001	38.2562	240.701	
58.4357	0.123337	85.2923	233.895	
58.5357	0.346427	40.046	224.376	
58.6357	0.730779	140.28	241.66	
58.7356	1.36977	-292.206	232.858	
58.8356	2.11139	433.566	237.572	
58.9356	2.7934	74.3243	239.725	
59.0355	2.9945	3.97761	238.092	
59.1355	2.65318	89.4178	238.724	
